buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.5,12.0,152775.0,16.0,152775.0,Neutral,152732.0,152732.0,0.5,-4.0,0.0,12:42,440938
7.0,-11.0,152775.0,-31.0,152790.0,Sell Dominant,152759.0,152775.0,12.0,20.0,-5.0,12:43,440938
41.5,-6.0,152815.0,-5.0,152815.0,Buy Dominant,152798.0,152815.0,16.5,-1.0,25.0,12:44,440938
78.5,-13.0,152871.0,-31.0,152890.0,Buy Dominant,152851.0,152876.0,8.5,18.0,70.0,12:45,440938
7.0,8.0,152786.0,-14.0,152869.0,Sell Dominant,152786.0,152869.0,33.0,22.0,-26.0,12:46,440938
1.5,-11.0,152739.0,2.0,152739.0,Sell Dominant,152736.0,152739.0,20.5,-13.0,-19.0,12:47,440938
6.5,4.0,152750.0,-1.0,152750.0,Buy Dominant,152747.0,152747.0,2.5,5.0,4.0,12:48,440938
47.5,-3.0,152724.0,-15.0,152741.0,Buy Dominant,152686.0,152741.0,13.5,12.0,34.0,12:49,440938
8.5,-12.0,152687.0,-25.0,152718.0,Sell Dominant,152684.0,152718.0,11.5,13.0,-3.0,12:50,440938
15.5,-19.0,152541.0,-51.0,152623.0,Sell Dominant,152540.0,152600.0,65.5,32.0,-50.0,12:51,440938
49.5,-9.0,152608.0,-38.0,152650.0,Buy Dominant,152608.0,152649.0,7.5,29.0,42.0,12:52,440938
17.5,-2.0,152651.0,-11.0,152699.0,Buy Dominant,152651.0,152677.0,0.5,9.0,17.0,12:53,440938
1.0,-7.0,152627.0,-24.0,152690.0,Sell Dominant,152627.0,152690.0,12.0,17.0,-11.0,12:54,440938
6.5,14.0,152698.0,33.0,152698.0,Buy Dominant,152649.0,152649.0,4.5,-19.0,2.0,12:55,440938
3.5,-2.0,152650.0,6.0,152686.0,Sell Dominant,152650.0,152670.0,14.5,-8.0,-11.0,12:56,440938
17.0,32.0,152702.0,44.0,152737.0,Buy Dominant,152702.0,152708.0,1.0,-12.0,16.0,12:57,440938
2.5,-11.0,152678.0,-18.0,152724.0,Sell Dominant,152678.0,152694.0,7.5,7.0,-5.0,12:58,440938
20.5,16.0,152709.0,32.0,152709.0,Buy Dominant,152705.0,152705.0,0.5,-16.0,20.0,12:59,440938
0.5,1.0,152723.0,2.0,152723.0,Neutral,152723.0,152723.0,0.5,-1.0,0.0,13:00,440938
14.0,13.0,152780.0,23.0,152780.0,Buy Dominant,152733.0,152740.0,6.0,-10.0,8.0,13:01,440938
