buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,3.0,127840.0,-27.0,127840.0,Neutral,127840.0,127840.0,0.0,30.0,0.0,10:10,445003
1.0,1.0,127850.0,4.0,127850.0,Neutral,127850.0,127850.0,1.0,-3.0,0.0,10:15,445003
2.5,1.0,127928.0,0.0,127928.0,Buy Dominant,127880.0,127880.0,0.5,1.0,2.0,10:17,445003
2.5,0.0,127920.0,5.0,127920.0,Neutral,127920.0,127920.0,2.5,-5.0,0.0,10:18,445003
1.0,0.0,127950.0,2.0,127950.0,Neutral,127883.0,127883.0,1.0,-2.0,0.0,10:19,445003
3.0,-2.0,127980.0,-4.0,127980.0,Buy Dominant,127980.0,127980.0,0.0,2.0,3.0,10:20,445003
0.5,0.0,127980.0,0.0,127980.0,Neutral,127980.0,127980.0,0.5,0.0,0.0,10:22,445003
17.0,12.0,128000.0,9.0,128000.0,Buy Dominant,128000.0,128000.0,1.0,3.0,16.0,10:23,445003
9.0,1.0,128000.0,2.0,128000.0,Neutral,128000.0,128000.0,9.0,-1.0,0.0,10:26,445003
1.0,0.0,128020.0,3.0,128020.0,Buy Dominant,128020.0,128020.0,0.0,-3.0,1.0,10:27,445003
1.0,0.0,128050.0,0.0,128050.0,Buy Dominant,128050.0,128050.0,0.0,0.0,1.0,10:28,445003
2.5,-2.0,128173.0,-3.0,128174.0,Buy Dominant,128100.0,128100.0,0.5,1.0,2.0,10:29,445003
0.0,1.0,128100.0,-2.0,128100.0,Sell Dominant,128100.0,128100.0,1.0,3.0,-1.0,10:31,445003
1.5,-2.0,128050.0,-12.0,128050.0,Sell Dominant,128000.0,128000.0,5.5,10.0,-4.0,10:32,445003
0.5,-1.0,127950.0,0.0,127950.0,Neutral,127950.0,127950.0,0.5,-1.0,0.0,10:40,445003
1.0,-5.0,127780.0,-13.0,127950.0,Sell Dominant,127780.0,127950.0,2.0,8.0,-1.0,10:41,445003
0.0,10.0,127700.0,15.0,127700.0,Sell Dominant,127700.0,127700.0,2.0,-5.0,-2.0,10:43,445003
0.5,1.0,127700.0,2.0,127700.0,Neutral,127700.0,127700.0,0.5,-1.0,0.0,10:45,445003
0.5,-6.0,127600.0,-10.0,127600.0,Neutral,127600.0,127600.0,0.5,4.0,0.0,10:46,445003
0.5,-1.0,174350.0,0.0,174350.0,Neutral,174301.0,174301.0,0.5,-1.0,0.0,10:12,445004
2.0,8.0,174499.0,11.0,174499.0,Neutral,174281.0,174281.0,2.0,-3.0,0.0,10:13,445004
10.5,2.0,174450.0,1.0,174450.0,Buy Dominant,174281.0,174281.0,2.5,1.0,8.0,10:15,445004
10.0,8.0,174423.0,9.0,174450.0,Buy Dominant,174306.0,174306.0,4.0,-1.0,6.0,10:16,445004
2.0,-1.0,174469.0,-1.0,174469.0,Buy Dominant,174469.0,174469.0,0.0,0.0,2.0,10:17,445004
1.5,7.0,174351.0,3.0,174351.0,Neutral,174303.0,174303.0,1.5,4.0,0.0,10:18,445004
2.0,0.0,174361.0,-3.0,174455.0,Sell Dominant,174361.0,174455.0,3.0,3.0,-1.0,10:19,445004
1.0,1.0,174381.0,1.0,174381.0,Buy Dominant,174381.0,174381.0,0.0,0.0,1.0,10:21,445004
2.0,1.0,174350.0,2.0,174550.0,Neutral,174350.0,174550.0,2.0,-1.0,0.0,10:22,445004
0.5,3.0,174433.0,5.0,174433.0,Neutral,174433.0,174433.0,0.5,-2.0,0.0,10:23,445004
3.0,1.0,174479.0,-2.0,174479.0,Buy Dominant,174479.0,174479.0,0.0,3.0,3.0,10:24,445004
0.0,0.0,174328.0,0.0,174328.0,Neutral,174328.0,174328.0,0.0,0.0,0.0,10:26,445004
4.0,0.0,174400.0,-1.0,174509.0,Buy Dominant,174323.0,174432.0,3.0,1.0,1.0,10:27,445004
0.5,18.0,174293.0,9.0,174293.0,Neutral,174293.0,174293.0,0.5,9.0,0.0,10:28,445004
1.5,-1.0,174305.0,1.0,174320.0,Neutral,174305.0,174320.0,1.5,-2.0,0.0,10:29,445004
3.0,-2.0,174100.0,-3.0,174334.0,Neutral,174100.0,174334.0,3.0,1.0,0.0,10:30,445004
6.0,-2.0,174178.0,-2.0,174178.0,Buy Dominant,174178.0,174178.0,0.0,0.0,6.0,10:31,445004
0.5,1.0,173856.0,-3.0,173856.0,Neutral,173856.0,173856.0,0.5,4.0,0.0,10:32,445004
33.5,-4.0,174050.0,-8.0,174050.0,Buy Dominant,173974.0,173974.0,2.5,4.0,31.0,10:33,445004
3.0,5.0,173900.0,6.0,174037.0,Sell Dominant,173900.0,174000.0,20.0,-1.0,-17.0,10:34,445004
7.5,1.0,174000.0,0.0,174000.0,Neutral,174000.0,174000.0,7.5,1.0,0.0,10:35,445004
2.5,4.0,174100.0,5.0,174100.0,Neutral,174100.0,174100.0,2.5,-1.0,0.0,10:36,445004
7.5,1.0,174000.0,2.0,174053.0,Sell Dominant,174000.0,174053.0,9.5,-1.0,-2.0,10:37,445004
0.5,-1.0,173941.0,-2.0,173941.0,Sell Dominant,173920.0,173920.0,13.5,1.0,-13.0,10:38,445004
2.5,-12.0,173850.0,-12.0,173850.0,Buy Dominant,173821.0,173821.0,0.5,0.0,2.0,10:39,445004
0.0,3.0,173500.0,5.0,173500.0,Sell Dominant,173500.0,173500.0,4.0,-2.0,-4.0,10:42,445004
0.0,-7.0,173158.0,-4.0,173188.0,Sell Dominant,173158.0,173188.0,12.0,-3.0,-12.0,10:43,445004
1.5,-1.0,173220.0,1.0,173362.0,Neutral,173220.0,173362.0,1.5,-2.0,0.0,10:44,445004
0.5,2.0,172652.0,-3.0,173000.0,Sell Dominant,172652.0,173000.0,7.5,5.0,-7.0,10:45,445004
0.5,-1.0,172641.0,-3.0,172667.0,Sell Dominant,172600.0,172600.0,13.5,2.0,-13.0,10:46,445004
0.0,3.0,172500.0,3.0,172500.0,Sell Dominant,172500.0,172500.0,8.0,0.0,-8.0,10:47,445004
2.0,2.0,130575.0,1.0,130575.0,Neutral,130550.0,130550.0,2.0,1.0,0.0,10:12,449534
9.0,-1.0,130588.0,3.0,130591.0,Buy Dominant,130568.0,130582.0,5.0,-4.0,4.0,10:13,449534
6.0,2.0,130550.0,-5.0,130591.0,Sell Dominant,130550.0,130591.0,7.0,7.0,-1.0,10:14,449534
10.5,19.0,130600.0,23.0,130600.0,Buy Dominant,130574.0,130574.0,6.5,-4.0,4.0,10:15,449534
7.5,22.0,130631.0,28.0,130635.0,Buy Dominant,130585.0,130585.0,5.5,-6.0,2.0,10:16,449534
5.0,-1.0,130647.0,-3.0,130647.0,Buy Dominant,130647.0,130647.0,3.0,2.0,2.0,10:17,449534
44.0,9.0,130661.0,12.0,130690.0,Buy Dominant,130652.0,130660.0,16.0,-3.0,28.0,10:18,449534
17.0,-52.0,130675.0,-38.0,130708.0,Sell Dominant,130655.0,130655.0,44.0,-14.0,-27.0,10:19,449534
15.5,3.0,130693.0,-1.0,130725.0,Buy Dominant,130693.0,130700.0,3.5,4.0,12.0,10:20,449534
14.0,9.0,130701.0,6.0,130709.0,Buy Dominant,130701.0,130709.0,4.0,3.0,10.0,10:21,449534
9.0,8.0,130705.0,23.0,130724.0,Neutral,130701.0,130701.0,9.0,-15.0,0.0,10:22,449534
57.5,-49.0,130725.0,-14.0,130732.0,Buy Dominant,130710.0,130714.0,5.5,-35.0,52.0,10:23,449534
8.5,0.0,130735.0,1.0,130767.0,Sell Dominant,130721.0,130748.0,15.5,-1.0,-7.0,10:24,449534
7.0,-1.0,130711.0,1.0,130748.0,Buy Dominant,130701.0,130746.0,4.0,-2.0,3.0,10:25,449534
14.5,13.0,130749.0,13.0,130749.0,Buy Dominant,130698.0,130719.0,5.5,0.0,9.0,10:26,449534
0.0,0.0,130749.0,1.0,130749.0,Neutral,130749.0,130749.0,0.0,-1.0,0.0,10:27,449534
1.5,3.0,130721.0,2.0,130753.0,Sell Dominant,130721.0,130723.0,22.5,1.0,-21.0,10:28,449534
12.0,2.0,130742.0,8.0,130763.0,Buy Dominant,130726.0,130747.0,4.0,-6.0,8.0,10:29,449534
8.5,-3.0,130720.0,-6.0,130766.0,Sell Dominant,130703.0,130766.0,10.5,3.0,-2.0,10:30,449534
1.5,0.0,130650.0,-3.0,130670.0,Sell Dominant,130650.0,130670.0,25.5,3.0,-24.0,10:31,449534
6.0,7.0,130579.0,-18.0,130600.0,Sell Dominant,130573.0,130583.0,28.0,25.0,-22.0,10:32,449534
