buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
176.5,35.0,165444.0,-117.0,165494.0,Sell Dominant,165400.0,165444.0,262.5,152.0,-86.0,09:03,440938
144.0,20.0,165462.0,-7.0,165475.0,Sell Dominant,165417.0,165441.0,227.0,27.0,-83.0,09:04,440938
192.5,-36.0,165423.0,-43.0,165529.0,Sell Dominant,165375.0,165469.0,412.5,7.0,-220.0,09:05,440938
227.5,-15.0,165362.0,-123.0,165478.0,Buy Dominant,165360.0,165422.0,134.5,108.0,93.0,09:06,440938
144.5,-97.0,165211.0,-263.0,165406.0,Sell Dominant,165211.0,165393.0,256.5,166.0,-112.0,09:07,440938
340.0,-93.0,165038.0,-50.0,165240.0,Sell Dominant,165000.0,165201.0,366.0,-43.0,-26.0,09:08,440938
204.0,232.0,165324.0,198.0,165385.0,Buy Dominant,165058.0,165058.0,143.0,34.0,61.0,09:09,440938
123.5,76.0,165367.0,45.0,165426.0,Buy Dominant,165310.0,165310.0,98.5,31.0,25.0,09:10,440938
85.5,53.0,165460.0,40.0,165460.0,Buy Dominant,165372.0,165398.0,80.5,13.0,5.0,09:11,440938
101.5,51.0,165490.0,68.0,165500.0,Buy Dominant,165436.0,165457.0,87.5,-17.0,14.0,09:12,440938
112.5,49.0,165529.0,98.0,165530.0,Buy Dominant,165450.0,165490.0,106.5,-49.0,6.0,09:13,440938
79.5,-9.0,165545.0,-37.0,165550.0,Sell Dominant,165510.0,165532.0,114.5,28.0,-35.0,09:14,440938
84.0,8.0,165562.0,19.0,165590.0,Buy Dominant,165516.0,165523.0,78.0,-11.0,6.0,09:15,440938
61.5,111.0,165589.0,95.0,165599.0,Buy Dominant,165548.0,165575.0,52.5,16.0,9.0,09:16,440938
56.0,9.0,165576.0,-29.0,165588.0,Sell Dominant,165551.0,165557.0,61.0,38.0,-5.0,09:17,440938
110.0,-111.0,165538.0,-135.0,165571.0,Buy Dominant,165525.0,165570.0,85.0,24.0,25.0,09:18,440938
