buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
12.0,15.0,113011.0,52.0,113011.0,Buy Dominant,112990.0,112999.0,3.0,-37.0,9.0,09:34,439487
10.5,8.0,113000.0,11.0,113019.0,Buy Dominant,112997.0,113019.0,2.5,-3.0,8.0,09:35,439487
0.0,8.0,112971.0,17.0,112994.0,Sell Dominant,112971.0,112994.0,23.0,-9.0,-23.0,09:36,439487
4.0,1.0,112990.0,-13.0,112990.0,Neutral,112977.0,112977.0,4.0,14.0,0.0,09:37,439487
10.0,-1.0,113003.0,4.0,113003.0,Buy Dominant,113003.0,113003.0,0.0,-5.0,10.0,09:38,439487
1.0,-9.0,113207.0,15.0,113207.0,Buy Dominant,113189.0,113189.0,0.0,-24.0,1.0,09:34,439488
8.0,2.0,113235.0,4.0,113235.0,Buy Dominant,113234.0,113234.0,1.0,-2.0,7.0,09:35,439488
0.5,-2.0,113214.0,-15.0,113226.0,Sell Dominant,113205.0,113226.0,5.5,13.0,-5.0,09:36,439488
8.0,22.0,113190.0,4.0,113190.0,Sell Dominant,113189.0,113190.0,13.0,18.0,-5.0,09:37,439488
1.5,1.0,114646.0,29.0,114646.0,Neutral,114646.0,114646.0,1.5,-28.0,0.0,09:33,440938
1.0,-1.0,114625.0,-2.0,114631.0,Neutral,114625.0,114631.0,1.0,1.0,0.0,09:34,440938
0.0,4.0,114602.0,11.0,114602.0,Sell Dominant,114602.0,114602.0,4.0,-7.0,-4.0,09:35,440938
0.5,19.0,114615.0,13.0,114615.0,Sell Dominant,114600.0,114600.0,5.5,6.0,-5.0,09:36,440938
3.5,-1.0,114611.0,-9.0,114622.0,Buy Dominant,114611.0,114622.0,0.5,8.0,3.0,09:37,440938
0.5,0.0,114611.0,-1.0,114611.0,Neutral,114611.0,114611.0,0.5,1.0,0.0,09:38,440938
2.5,-9.0,99387.0,-24.0,99400.0,Neutral,99387.0,99400.0,2.5,15.0,0.0,09:34,440939
0.0,3.0,99377.0,3.0,99377.0,Sell Dominant,99377.0,99377.0,23.0,0.0,-23.0,09:35,440939
0.5,3.0,99334.0,18.0,99334.0,Sell Dominant,99334.0,99334.0,7.5,-15.0,-7.0,09:36,440939
19.0,7.0,99350.0,-2.0,99350.0,Buy Dominant,99336.0,99336.0,1.0,9.0,18.0,09:37,440939
5.0,0.0,99360.0,-2.0,99360.0,Buy Dominant,99360.0,99360.0,0.0,2.0,5.0,09:38,440939
0.5,-5.0,100310.0,-12.0,100310.0,Neutral,100310.0,100310.0,0.5,7.0,0.0,09:27,445003
0.0,11.0,100327.0,7.0,100327.0,Neutral,100327.0,100327.0,0.0,4.0,0.0,09:34,445003
0.0,1.0,114555.0,-3.0,114555.0,Neutral,114555.0,114555.0,0.0,4.0,0.0,09:29,445004
1.0,3.0,114582.0,29.0,114582.0,Buy Dominant,114582.0,114582.0,0.0,-26.0,1.0,09:34,445004
0.0,3.0,114572.0,7.0,114572.0,Sell Dominant,114572.0,114572.0,2.0,-4.0,-2.0,09:36,445004
2.5,1.0,114590.0,-5.0,114606.0,Buy Dominant,114590.0,114606.0,0.5,6.0,2.0,09:37,445004
0.0,0.0,101277.0,-2.0,101277.0,Neutral,101277.0,101277.0,0.0,2.0,0.0,09:28,449534
0.0,-1.0,5506.0,3.0,5506.0,Neutral,5506.0,5506.0,0.0,-4.0,0.0,09:32,450134
3.0,0.0,5508.0,-12.0,5508.0,Buy Dominant,5508.0,5508.0,0.0,12.0,3.0,09:34,450134
1.0,0.0,5508.0,13.0,5508.0,Sell Dominant,5506.0,5506.0,2.0,-13.0,-1.0,09:35,450134
0.5,2.0,5505.0,-4.0,5505.0,Sell Dominant,5505.0,5505.0,1.5,6.0,-1.0,09:36,450134
0.0,0.0,5505.0,0.0,5505.0,Neutral,5505.0,5505.0,0.0,0.0,0.0,09:38,450134
3.5,-1.0,5507.0,-1.0,5507.0,Neutral,5503.0,5503.0,3.5,0.0,0.0,09:34,450135
1.5,-1.0,5503.0,4.0,5503.0,Sell Dominant,5503.0,5503.0,10.5,-5.0,-9.0,09:35,450135
6.5,-2.0,5503.0,-6.0,5504.0,Buy Dominant,5503.0,5503.0,5.5,4.0,1.0,09:36,450135
1.0,1.0,5504.0,0.0,5504.0,Sell Dominant,5502.0,5502.0,4.0,1.0,-3.0,09:37,450135
0.0,0.0,5501.0,0.0,5501.0,Neutral,5501.0,5501.0,0.0,0.0,0.0,09:38,450135
9.0,-30.0,252.3,-54.0,252.4,Sell Dominant,252.3,252.3,11.0,24.0,-2.0,09:34,450499
9.0,2.0,252.4,-13.0,252.4,Neutral,252.3,252.3,9.0,15.0,0.0,09:35,450499
2.5,-3.0,252.3,6.0,252.3,Sell Dominant,252.2,252.3,19.5,-9.0,-17.0,09:36,450499
8.0,4.0,252.3,-11.0,252.3,Neutral,252.3,252.3,8.0,15.0,0.0,09:37,450499
0.0,-4.0,252.5,-2.0,252.5,Neutral,252.5,252.5,0.0,-2.0,0.0,09:33,450500
5.5,20.0,252.3,37.0,252.4,Sell Dominant,252.3,252.4,8.5,-17.0,-3.0,09:34,450500
23.5,9.0,252.3,-32.0,252.5,Buy Dominant,252.3,252.5,2.5,41.0,21.0,09:35,450500
9.5,40.0,252.4,46.0,252.4,Buy Dominant,252.4,252.4,1.5,-6.0,8.0,09:36,450500
8.5,62.0,252.4,36.0,252.4,Neutral,252.4,252.4,8.5,26.0,0.0,09:37,450500
3.5,4.0,252.4,-19.0,252.4,Sell Dominant,252.3,252.4,8.5,23.0,-5.0,09:38,450500
0.0,14.0,114642.0,35.0,114642.0,Neutral,114642.0,114642.0,0.0,-21.0,0.0,09:33,450659
10.5,-7.0,114620.0,-30.0,114669.0,Buy Dominant,114620.0,114669.0,7.5,23.0,3.0,09:34,450659
14.5,-6.0,114677.0,-3.0,114677.0,Buy Dominant,114676.0,114676.0,0.5,-3.0,14.0,09:35,450659
28.5,19.0,114650.0,18.0,114667.0,Sell Dominant,114631.0,114636.0,30.5,1.0,-2.0,09:36,450659
28.0,52.0,114646.0,-4.0,114650.0,Buy Dominant,114644.0,114650.0,27.0,56.0,1.0,09:37,450659
6.0,1.0,114649.0,-3.0,114649.0,Buy Dominant,114649.0,114649.0,0.0,4.0,6.0,09:38,450659
0.5,0.0,116447.0,-1.0,116447.0,Neutral,116447.0,116447.0,0.5,1.0,0.0,09:23,451666
0.0,0.0,116515.0,1.0,116515.0,Neutral,116515.0,116515.0,0.0,-1.0,0.0,09:34,451666
0.5,0.0,116441.0,1.0,116441.0,Sell Dominant,116441.0,116441.0,1.5,-1.0,-1.0,09:35,451666
0.0,0.0,116530.0,0.0,116530.0,Neutral,116530.0,116530.0,0.0,0.0,0.0,09:36,451666
2.0,0.0,116538.0,-1.0,116538.0,Buy Dominant,116538.0,116538.0,0.0,1.0,2.0,09:37,451666
0.5,1.0,116669.0,2.0,116669.0,Neutral,116669.0,116669.0,0.5,-1.0,0.0,09:33,451669
0.0,0.0,116631.0,0.0,116678.0,Sell Dominant,116631.0,116678.0,1.0,0.0,-1.0,09:34,451669
1.0,0.0,116673.0,-1.0,116673.0,Neutral,116673.0,116673.0,1.0,1.0,0.0,09:36,451669
0.0,0.0,116658.0,0.0,116658.0,Neutral,116658.0,116658.0,0.0,0.0,0.0,09:37,451669
1.0,0.0,116659.0,0.0,116659.0,Buy Dominant,116659.0,116659.0,0.0,0.0,1.0,09:38,451669
0.0,-14.0,5457.0,-24.0,5458.0,Neutral,5457.0,5458.0,0.0,10.0,0.0,09:33,452373
0.5,1.0,5457.0,1.0,5457.0,Neutral,5457.0,5457.0,0.5,0.0,0.0,09:34,452373
7.0,10.0,5456.0,-15.0,5456.0,Sell Dominant,5456.0,5456.0,9.0,25.0,-2.0,09:35,452373
0.5,-5.0,5455.0,20.0,5456.0,Sell Dominant,5455.0,5456.0,2.5,-25.0,-2.0,09:36,452373
1.0,0.0,5457.0,-2.0,5457.0,Buy Dominant,5457.0,5457.0,0.0,2.0,1.0,09:37,452373
0.0,0.0,5455.0,0.0,5455.0,Neutral,5455.0,5455.0,0.0,0.0,0.0,09:38,452373
5.0,-13.0,5459.0,-11.0,5461.0,Sell Dominant,5459.0,5460.0,16.0,-2.0,-11.0,09:34,452374
1.0,4.0,5460.0,10.0,5460.0,Neutral,5459.0,5459.0,1.0,-6.0,0.0,09:35,452374
3.5,2.0,5460.0,-9.0,5460.0,Sell Dominant,5459.0,5459.0,5.5,11.0,-2.0,09:36,452374
2.0,11.0,5459.0,-4.0,5459.0,Sell Dominant,5458.0,5458.0,7.0,15.0,-5.0,09:37,452374
0.0,6.0,5457.0,7.0,5457.0,Sell Dominant,5457.0,5457.0,11.0,-1.0,-11.0,09:38,452374
0.0,-1.0,261.7,-6.0,261.7,Neutral,261.7,261.7,0.0,5.0,0.0,09:33,452643
7.5,-5.0,261.6,-3.0,261.7,Neutral,261.6,261.7,7.5,-2.0,0.0,09:34,452643
6.5,0.0,261.6,-2.0,261.7,Buy Dominant,261.6,261.7,1.5,2.0,5.0,09:35,452643
3.0,5.0,261.6,9.0,261.6,Neutral,261.6,261.6,3.0,-4.0,0.0,09:36,452643
1.0,-3.0,261.7,-8.0,261.7,Buy Dominant,261.7,261.7,0.0,5.0,1.0,09:37,452643
0.5,0.0,261.7,1.0,261.7,Neutral,261.7,261.7,0.5,-1.0,0.0,09:33,452644
0.0,-4.0,261.8,-9.0,261.8,Neutral,261.8,261.8,0.0,5.0,0.0,09:34,452644
11.5,-1.0,261.8,0.0,261.8,Buy Dominant,261.7,261.8,2.5,-1.0,9.0,09:35,452644
6.0,3.0,261.8,4.0,261.8,Neutral,261.8,261.8,6.0,-1.0,0.0,09:36,452644
5.0,3.0,261.8,2.0,261.8,Sell Dominant,261.7,261.7,6.0,1.0,-1.0,09:37,452644
1.0,0.0,261.8,0.0,261.8,Neutral,261.8,261.8,1.0,0.0,0.0,09:38,452644
0.0,1000.0,1061.2,1500.0,1061.2,Neutral,1061.2,1061.2,0.0,-500.0,0.0,09:33,53004
750.0,-500.0,1061.9,-1000.0,1061.9,Buy Dominant,1061.9,1061.9,250.0,500.0,500.0,09:34,53004
0.0,2500.0,1061.8,5500.0,1061.8,Sell Dominant,1061.8,1061.8,500.0,-3000.0,-500.0,09:35,53004
0.0,500.0,1061.0,0.0,1061.0,Sell Dominant,1061.0,1061.0,500.0,500.0,-500.0,09:37,53004
1000.0,0.0,1062.3,3500.0,1062.3,Buy Dominant,1062.3,1062.3,0.0,-3500.0,1000.0,09:38,53004
0.0,-500.0,7426.0,-700.0,7426.0,Neutral,7426.0,7426.0,0.0,200.0,0.0,09:33,53028
0.0,-1800.0,7381.0,-2400.0,7387.0,Sell Dominant,7381.0,7387.0,5400.0,600.0,-5400.0,09:35,53028
0.0,-900.0,7370.0,-1800.0,7380.5,Sell Dominant,7370.0,7380.5,1600.0,900.0,-1600.0,09:36,53028
600.0,0.0,7375.0,1300.0,7375.0,Buy Dominant,7372.0,7372.0,100.0,-1300.0,500.0,09:37,53028
700.0,-100.0,7380.0,-400.0,7380.0,Buy Dominant,7380.0,7380.0,0.0,300.0,700.0,09:38,53028
0.0,0.0,1105.1,450.0,1105.1,Neutral,1105.1,1105.1,0.0,-450.0,0.0,09:33,53287
0.0,450.0,1104.1,450.0,1104.5,Sell Dominant,1104.1,1104.5,900.0,0.0,-900.0,09:34,53287
0.0,0.0,1103.0,-450.0,1103.0,Sell Dominant,1103.0,1103.0,4050.0,450.0,-4050.0,09:35,53287
1800.0,2700.0,1104.6,4500.0,1104.6,Buy Dominant,1103.0,1103.0,900.0,-1800.0,900.0,09:36,53287
0.0,0.0,1103.9,0.0,1103.9,Neutral,1103.9,1103.9,0.0,0.0,0.0,09:38,53287
0.0,0.0,538.0,0.0,538.0,Neutral,538.0,538.0,0.0,0.0,0.0,09:32,53764
0.0,0.0,538.0,0.0,538.0,Neutral,538.0,538.0,0.0,0.0,0.0,09:34,53764
0.0,2100.0,537.1,700.0,537.1,Sell Dominant,537.1,537.1,4900.0,1400.0,-4900.0,09:35,53764
1050.0,1400.0,534.5,2800.0,534.5,Sell Dominant,534.45,534.45,1750.0,-1400.0,-700.0,09:36,53764
4900.0,-2100.0,537.0,-2100.0,537.0,Buy Dominant,537.0,537.0,0.0,0.0,4900.0,09:38,53764
385.0,-5635.0,55786.4,-3255.0,55789.8,Buy Dominant,55774.4,55780.6,280.0,-2380.0,105.0,09:34,64100
1225.0,315.0,55790.0,5810.0,55790.0,Buy Dominant,55788.6,55788.6,770.0,-5495.0,455.0,09:35,64100
227.5,24570.0,55779.8,35350.0,55782.0,Sell Dominant,55775.0,55780.0,16012.5,-10780.0,-15785.0,09:36,64100
595.0,1330.0,55785.0,26425.0,55789.8,Buy Dominant,55777.0,55786.8,70.0,-25095.0,525.0,09:37,64100
262.5,-175.0,55789.6,-1890.0,55790.0,Buy Dominant,55788.4,55788.4,227.5,1715.0,35.0,09:38,64100
0.0,260.0,26599.6,390.0,26599.6,Neutral,26599.6,26599.6,0.0,-130.0,0.0,09:33,64101
325.0,2665.0,26600.3,7475.0,26600.3,Buy Dominant,26600.2,26600.2,0.0,-4810.0,325.0,09:35,64101
350.0,3640.0,12799.05,3080.0,12803.3,Sell Dominant,12794.4,12800.35,2030.0,560.0,-1680.0,09:34,64102
2520.0,3220.0,12787.4,1540.0,12789.4,Sell Dominant,12785.1,12788.9,6580.0,1680.0,-4060.0,09:35,64102
210.0,3780.0,12787.75,5880.0,12790.0,Sell Dominant,12782.35,12786.0,1190.0,-2100.0,-980.0,09:36,64102
420.0,-1540.0,12785.95,-1540.0,12787.65,Sell Dominant,12783.5,12783.5,2380.0,0.0,-1960.0,09:37,64102
700.0,2380.0,12789.4,-2380.0,12789.4,Buy Dominant,12787.05,12787.05,0.0,4760.0,700.0,09:38,64102
1012.5,-300.0,24955.5,-16725.0,24958.0,Sell Dominant,24954.7,24958.0,1162.5,16425.0,-150.0,09:34,64103
1875.0,14625.0,24950.0,7500.0,24952.0,Sell Dominant,24950.0,24951.0,17250.0,7125.0,-15375.0,09:35,64103
675.0,11100.0,24943.0,18225.0,24945.0,Sell Dominant,24941.2,24945.0,18525.0,-7125.0,-17850.0,09:36,64103
14100.0,-5400.0,24943.0,-11175.0,24947.9,Buy Dominant,24940.0,24947.9,2700.0,5775.0,11400.0,09:37,64103
24450.0,9300.0,24945.0,22575.0,24945.0,Buy Dominant,24940.0,24940.0,75.0,-13275.0,24375.0,09:38,64103
0.0,-50.0,67345.0,75.0,67345.0,Neutral,67345.0,67345.0,0.0,-125.0,0.0,09:31,64104
0.0,0.0,67356.0,0.0,67356.0,Neutral,67356.0,67356.0,0.0,0.0,0.0,09:37,64104
0.0,-125.0,5032.5,-125.0,5032.5,Neutral,5032.5,5032.5,0.0,0.0,0.0,09:33,64105
0.0,-750.0,5028.5,-1000.0,5032.0,Sell Dominant,5028.5,5032.0,375.0,250.0,-375.0,09:34,64105
2125.0,375.0,5032.5,875.0,5032.5,Buy Dominant,5032.5,5032.5,0.0,-500.0,2125.0,09:35,64105
0.0,375.0,5029.5,-125.0,5029.5,Sell Dominant,5029.5,5029.5,125.0,500.0,-125.0,09:36,64105
500.0,-1000.0,5030.0,-2375.0,5030.0,Buy Dominant,5030.0,5030.0,0.0,1375.0,500.0,09:37,64105
