security_id,timestamp,buy_volume,sell_volume,buy_initiated,sell_initiated,tick_delta,open,high,low,close,delta,inference,open_interest,oi_change,oi_interpretation
451666,13:19,15.0,5.0,1.5,2.5,-1.0,193100.0,193100.0,192994.0,192994.0,10.0,Sell Dominant,0.0,0.0,Neutral
451666,13:20,-7.0,-1.0,9.5,3.5,6.0,193009.0,193009.0,192844.0,192855.0,-6.0,Buy Dominant,0.0,0.0,Neutral
451666,13:22,-4.0,2.0,1.0,0.0,1.0,192908.0,192908.0,192908.0,192908.0,-6.0,Buy Dominant,0.0,0.0,Neutral
451666,13:23,18.0,4.0,3.0,9.0,-6.0,192801.0,192801.0,192764.0,192764.0,14.0,Sell Dominant,0.0,0.0,Neutral
451666,13:25,-14.0,-3.0,1.0,0.0,1.0,192847.0,192847.0,192847.0,192847.0,-11.0,Buy Dominant,0.0,0.0,Neutral
451666,13:26,-19.0,-18.0,8.0,0.0,8.0,192902.0,192931.0,192902.0,192931.0,-1.0,Buy Dominant,0.0,0.0,Neutral
451666,13:27,-5.0,0.0,7.5,11.5,-4.0,193012.0,193015.0,192912.0,192912.0,-5.0,Sell Dominant,0.0,0.0,Neutral
451666,13:28,-4.0,-2.0,1.5,5.5,-4.0,193016.0,193016.0,192983.0,192983.0,-2.0,Sell Dominant,0.0,0.0,Neutral
451666,13:30,-2.0,-2.0,6.0,3.0,3.0,193006.0,193061.0,193006.0,193061.0,0.0,Buy Dominant,0.0,0.0,Neutral
451666,13:31,4.0,16.0,28.0,2.0,26.0,193102.0,193102.0,193000.0,193000.0,-12.0,Buy Dominant,0.0,0.0,Neutral
451666,13:32,-6.0,2.0,0.0,8.0,-8.0,192920.0,192920.0,192920.0,192920.0,-8.0,Sell Dominant,0.0,0.0,Neutral
451666,13:33,4.0,4.0,2.0,6.0,-4.0,192855.0,192929.0,192840.0,192840.0,0.0,Sell Dominant,0.0,0.0,Neutral
451666,13:34,7.0,-1.0,13.5,3.5,10.0,192938.0,192977.0,192824.0,192945.0,8.0,Buy Dominant,0.0,0.0,Neutral
451666,13:35,-8.0,-7.0,16.0,1.0,15.0,192992.0,193038.0,192992.0,193038.0,-1.0,Buy Dominant,0.0,0.0,Neutral
451666,13:36,-7.0,9.0,13.0,4.0,9.0,193132.0,193152.0,193112.0,193112.0,-16.0,Buy Dominant,0.0,0.0,Neutral
451666,13:37,4.0,-5.0,0.0,1.0,-1.0,193040.0,193040.0,193040.0,193040.0,9.0,Sell Dominant,0.0,0.0,Neutral
451666,13:38,12.0,-1.0,8.5,0.5,8.0,193101.0,193159.0,193101.0,193159.0,13.0,Buy Dominant,0.0,0.0,Neutral
451666,13:39,-23.0,-15.0,67.5,9.5,58.0,193200.0,193240.0,193200.0,193240.0,-8.0,Buy Dominant,0.0,0.0,Neutral
451666,13:40,-25.0,14.0,6.5,0.5,6.0,193250.0,193250.0,193200.0,193200.0,-39.0,Buy Dominant,0.0,0.0,Neutral
451666,13:41,-5.0,14.0,4.0,3.0,1.0,193230.0,193230.0,193156.0,193156.0,-19.0,Buy Dominant,0.0,0.0,Neutral
451666,13:42,0.0,-2.0,2.5,7.5,-5.0,193170.0,193170.0,193101.0,193101.0,2.0,Sell Dominant,0.0,0.0,Neutral
451666,13:43,16.0,-7.0,6.5,52.5,-46.0,193054.0,193076.0,193014.0,193070.0,23.0,Sell Dominant,0.0,0.0,Neutral
451666,13:44,0.0,-2.0,0.0,6.0,-6.0,193052.0,193052.0,193052.0,193052.0,2.0,Sell Dominant,0.0,0.0,Neutral
451669,13:01,-17.0,8.0,8.0,6.0,2.0,193295.0,193315.0,193250.0,193250.0,-25.0,Buy Dominant,0.0,0.0,Neutral
451669,13:02,26.0,-9.0,4.5,29.5,-25.0,193211.0,193224.0,193204.0,193220.0,35.0,Sell Dominant,0.0,0.0,Neutral
451669,13:03,12.0,5.0,14.0,6.0,8.0,193302.0,193331.0,193260.0,193331.0,7.0,Buy Dominant,0.0,0.0,Neutral
451669,13:04,11.0,14.0,3.5,53.5,-50.0,193296.0,193334.0,193271.0,193271.0,-3.0,Sell Dominant,0.0,0.0,Neutral
451669,13:05,13.0,-8.0,12.0,17.0,-5.0,193283.0,193308.0,193283.0,193286.0,21.0,Sell Dominant,0.0,0.0,Neutral
451669,13:06,-11.0,-1.0,40.0,1.0,39.0,193400.0,193430.0,193400.0,193400.0,-10.0,Buy Dominant,0.0,0.0,Neutral
451669,13:07,-12.0,10.0,10.5,14.5,-4.0,193430.0,193435.0,193294.0,193294.0,-22.0,Sell Dominant,0.0,0.0,Neutral
451669,13:08,-7.0,-10.0,2.5,20.5,-18.0,193348.0,193348.0,193248.0,193250.0,3.0,Sell Dominant,0.0,0.0,Neutral
451669,13:09,60.0,7.0,8.5,7.5,1.0,193242.0,193339.0,193242.0,193337.0,53.0,Buy Dominant,0.0,0.0,Neutral
451669,13:10,-14.0,0.0,3.5,5.5,-2.0,193335.0,193335.0,193256.0,193295.0,-14.0,Sell Dominant,0.0,0.0,Neutral
451669,13:11,7.0,-33.0,84.0,41.0,43.0,193288.0,193294.0,193200.0,193270.0,40.0,Buy Dominant,0.0,0.0,Neutral
451669,13:12,0.0,-3.0,9.0,9.0,0.0,193300.0,193300.0,193300.0,193300.0,3.0,Neutral,0.0,0.0,Neutral
451669,13:13,-1.0,7.0,9.5,0.5,9.0,193334.0,193345.0,193301.0,193345.0,-8.0,Buy Dominant,0.0,0.0,Neutral
451669,13:14,-23.0,-26.0,54.5,34.5,20.0,193400.0,193449.0,193400.0,193400.0,3.0,Buy Dominant,0.0,0.0,Neutral
451669,13:15,8.0,-18.0,37.0,13.0,24.0,193413.0,193494.0,193413.0,193485.0,26.0,Buy Dominant,0.0,0.0,Neutral
451669,13:16,20.0,0.0,13.5,6.5,7.0,193448.0,193450.0,193448.0,193450.0,20.0,Buy Dominant,0.0,0.0,Neutral
451669,13:17,17.0,-4.0,21.0,5.0,16.0,193426.0,193500.0,193401.0,193500.0,21.0,Buy Dominant,0.0,0.0,Neutral
451669,13:18,-11.0,-35.0,79.5,28.5,51.0,193500.0,193543.0,193480.0,193480.0,24.0,Buy Dominant,0.0,0.0,Neutral
451669,13:19,-14.0,18.0,14.5,10.5,4.0,193527.0,193527.0,193450.0,193463.0,-32.0,Buy Dominant,0.0,0.0,Neutral
451669,13:20,-20.0,-27.0,12.5,21.5,-9.0,193400.0,193400.0,193323.0,193323.0,7.0,Sell Dominant,0.0,0.0,Neutral
451669,13:21,-26.0,-4.0,14.0,6.0,8.0,193363.0,193399.0,193360.0,193389.0,-22.0,Buy Dominant,0.0,0.0,Neutral
451669,13:22,-1.0,1.0,1.0,4.0,-3.0,193382.0,193382.0,193379.0,193379.0,-2.0,Sell Dominant,0.0,0.0,Neutral
451669,13:23,0.0,-12.0,3.0,43.0,-40.0,193234.0,193234.0,193234.0,193234.0,12.0,Sell Dominant,0.0,0.0,Neutral
451669,13:24,21.0,5.0,11.0,65.0,-54.0,193226.0,193226.0,193193.0,193193.0,16.0,Sell Dominant,0.0,0.0,Neutral
451669,13:25,47.0,-4.0,5.0,4.0,1.0,193237.0,193291.0,193219.0,193291.0,51.0,Buy Dominant,0.0,0.0,Neutral
451669,13:26,-7.0,-4.0,73.0,3.0,70.0,193387.0,193439.0,193387.0,193414.0,-3.0,Buy Dominant,0.0,0.0,Neutral
451669,13:27,-9.0,26.0,15.5,9.5,6.0,193419.0,193419.0,193395.0,193411.0,-35.0,Buy Dominant,0.0,0.0,Neutral
451669,13:28,11.0,17.0,5.0,11.0,-6.0,193410.0,193411.0,193363.0,193363.0,-6.0,Sell Dominant,0.0,0.0,Neutral
451669,13:30,9.0,-14.0,30.0,10.0,20.0,193412.0,193459.0,193404.0,193436.0,23.0,Buy Dominant,0.0,0.0,Neutral
451669,13:31,-27.0,34.0,127.5,21.5,106.0,193533.0,193533.0,193435.0,193435.0,-61.0,Buy Dominant,0.0,0.0,Neutral
451669,13:32,-13.0,13.0,13.0,71.0,-58.0,193311.0,193340.0,193250.0,193278.0,-26.0,Sell Dominant,0.0,0.0,Neutral
451669,13:33,18.0,54.0,31.5,15.5,16.0,193308.0,193354.0,193293.0,193299.0,-36.0,Buy Dominant,0.0,0.0,Neutral
451669,13:34,15.0,15.0,63.5,4.5,59.0,193302.0,193381.0,193301.0,193301.0,0.0,Buy Dominant,0.0,0.0,Neutral
451669,13:35,-1.0,-7.0,44.5,3.5,41.0,193447.0,193500.0,193414.0,193500.0,6.0,Buy Dominant,0.0,0.0,Neutral
451669,13:36,-9.0,68.0,49.0,5.0,44.0,193548.0,193548.0,193472.0,193472.0,-77.0,Buy Dominant,0.0,0.0,Neutral
451669,13:37,21.0,5.0,11.5,0.5,11.0,193500.0,193500.0,193475.0,193475.0,16.0,Buy Dominant,0.0,0.0,Neutral
451669,13:38,-7.0,-40.0,58.5,23.5,35.0,193467.0,193593.0,193467.0,193593.0,33.0,Buy Dominant,0.0,0.0,Neutral
451669,13:39,2.0,6.0,17.0,84.0,-67.0,193556.0,193646.0,193556.0,193633.0,-4.0,Sell Dominant,0.0,0.0,Neutral
451669,13:40,-8.0,5.0,13.0,34.0,-21.0,193600.0,193600.0,193540.0,193584.0,-13.0,Sell Dominant,0.0,0.0,Neutral
451669,13:41,-31.0,7.0,14.5,44.5,-30.0,193570.0,193626.0,193546.0,193556.0,-38.0,Sell Dominant,0.0,0.0,Neutral
451669,13:42,2.0,13.0,24.5,13.5,11.0,193582.0,193582.0,193527.0,193537.0,-11.0,Buy Dominant,0.0,0.0,Neutral
451669,13:43,55.0,-1.0,8.0,48.0,-40.0,193507.0,193507.0,193442.0,193442.0,56.0,Sell Dominant,0.0,0.0,Neutral
451669,13:44,-2.0,2.0,0.0,71.0,-71.0,193403.0,193403.0,193403.0,193403.0,-4.0,Sell Dominant,0.0,0.0,Neutral
454818,12:50,0.0,-5.0,0.0,0.0,0.0,132985.0,132985.0,132985.0,132985.0,5.0,Neutral,0.0,0.0,Neutral
454818,13:02,14.0,-29.0,1.0,0.0,1.0,132990.0,132990.0,132990.0,132990.0,43.0,Buy Dominant,0.0,0.0,Neutral
454818,13:06,-8.0,18.0,2.0,0.0,2.0,133085.0,133085.0,133085.0,133085.0,-26.0,Buy Dominant,0.0,0.0,Neutral
454818,13:11,29.0,-34.0,1.0,3.0,-2.0,133050.0,133050.0,133050.0,133050.0,63.0,Sell Dominant,0.0,0.0,Neutral
454818,13:13,3.0,1.0,0.0,0.0,0.0,133101.0,133101.0,133101.0,133101.0,2.0,Neutral,0.0,0.0,Neutral
454818,13:17,-2.0,19.0,3.0,0.0,3.0,133156.0,133156.0,133156.0,133156.0,-21.0,Buy Dominant,0.0,0.0,Neutral
454818,13:22,-13.0,-10.0,0.0,1.0,-1.0,133152.0,133152.0,133152.0,133152.0,-3.0,Sell Dominant,0.0,0.0,Neutral
454818,13:30,6.0,0.0,0.5,0.5,0.0,133152.0,133152.0,133152.0,133152.0,6.0,Neutral,0.0,0.0,Neutral
454818,13:38,9.0,-5.0,3.0,0.0,3.0,133206.0,133298.0,133206.0,133298.0,14.0,Buy Dominant,0.0,0.0,Neutral
454818,13:39,-19.0,3.0,1.0,1.0,0.0,133300.0,133300.0,133300.0,133300.0,-22.0,Neutral,0.0,0.0,Neutral
454818,13:41,-10.0,26.0,1.0,0.0,1.0,133338.0,133338.0,133338.0,133338.0,-36.0,Buy Dominant,0.0,0.0,Neutral
457532,12:59,-11.0,-7.0,0.0,0.0,0.0,195374.0,195374.0,195374.0,195374.0,-4.0,Neutral,0.0,0.0,Neutral
457532,13:02,8.0,-4.0,0.0,1.0,-1.0,195240.0,195240.0,195240.0,195240.0,12.0,Sell Dominant,0.0,0.0,Neutral
457532,13:06,-5.0,40.0,1.5,0.5,1.0,195294.0,195294.0,195294.0,195294.0,-45.0,Buy Dominant,0.0,0.0,Neutral
457532,13:08,1.0,7.0,0.0,1.0,-1.0,195347.0,195347.0,195323.0,195323.0,-6.0,Sell Dominant,0.0,0.0,Neutral
457532,13:09,-10.0,16.0,0.0,1.0,-1.0,195269.0,195269.0,195269.0,195269.0,-26.0,Sell Dominant,0.0,0.0,Neutral
457532,13:11,27.0,-11.0,5.0,2.0,3.0,195151.0,195153.0,195151.0,195153.0,38.0,Buy Dominant,0.0,0.0,Neutral
457532,13:15,-9.0,10.0,8.0,0.0,8.0,195407.0,195407.0,195407.0,195407.0,-19.0,Buy Dominant,0.0,0.0,Neutral
457532,13:16,10.0,-5.0,2.0,2.0,0.0,195434.0,195434.0,195428.0,195428.0,15.0,Neutral,0.0,0.0,Neutral
457532,13:17,-29.0,1.0,0.0,0.0,0.0,195444.0,195444.0,195444.0,195444.0,-30.0,Neutral,0.0,0.0,Neutral
457532,13:19,11.0,-11.0,1.0,1.0,0.0,195444.0,195444.0,195444.0,195444.0,22.0,Neutral,0.0,0.0,Neutral
457532,13:21,0.0,26.0,0.5,0.5,0.0,195291.0,195291.0,195291.0,195291.0,-26.0,Neutral,0.0,0.0,Neutral
457532,13:22,5.0,1.0,0.5,0.5,0.0,195291.0,195291.0,195291.0,195291.0,4.0,Neutral,0.0,0.0,Neutral
457532,13:23,-6.0,10.0,0.0,3.0,-3.0,195228.0,195228.0,195228.0,195228.0,-16.0,Sell Dominant,0.0,0.0,Neutral
457532,13:24,8.0,-9.0,0.0,1.0,-1.0,195080.0,195080.0,195080.0,195080.0,17.0,Sell Dominant,0.0,0.0,Neutral
457532,13:25,-9.0,14.0,1.0,0.0,1.0,195130.0,195130.0,195130.0,195130.0,-23.0,Buy Dominant,0.0,0.0,Neutral
457532,13:27,-2.0,-9.0,1.0,0.0,1.0,195350.0,195350.0,195350.0,195350.0,7.0,Buy Dominant,0.0,0.0,Neutral
457532,13:29,0.0,3.0,3.0,0.0,3.0,195356.0,195356.0,195356.0,195356.0,-3.0,Buy Dominant,0.0,0.0,Neutral
457532,13:31,-2.0,5.0,11.0,1.0,10.0,195434.0,195434.0,195434.0,195434.0,-7.0,Buy Dominant,0.0,0.0,Neutral
457532,13:32,3.0,22.0,0.0,0.0,0.0,195272.0,195272.0,195272.0,195272.0,-19.0,Neutral,0.0,0.0,Neutral
457532,13:33,7.0,-13.0,0.0,2.0,-2.0,195242.0,195242.0,195242.0,195242.0,20.0,Sell Dominant,0.0,0.0,Neutral
457532,13:34,-5.0,-5.0,5.0,0.0,5.0,195253.0,195253.0,195253.0,195253.0,0.0,Buy Dominant,0.0,0.0,Neutral
457532,13:35,-1.0,-12.0,1.0,0.0,1.0,195369.0,195369.0,195369.0,195369.0,11.0,Buy Dominant,0.0,0.0,Neutral
457532,13:36,4.0,-9.0,3.5,2.5,1.0,195474.0,195474.0,195453.0,195453.0,13.0,Buy Dominant,0.0,0.0,Neutral
457532,13:37,18.0,-4.0,0.0,1.0,-1.0,195444.0,195444.0,195444.0,195444.0,22.0,Sell Dominant,0.0,0.0,Neutral
457532,13:38,-17.0,30.0,5.5,1.5,4.0,195378.0,195531.0,195378.0,195531.0,-47.0,Buy Dominant,0.0,0.0,Neutral
457532,13:40,7.0,-12.0,0.0,0.0,0.0,195525.0,195525.0,195525.0,195525.0,19.0,Neutral,0.0,0.0,Neutral
457532,13:41,3.0,-15.0,1.5,0.5,1.0,195535.0,195535.0,195535.0,195535.0,18.0,Buy Dominant,0.0,0.0,Neutral
457532,13:42,2.0,-14.0,0.0,3.0,-3.0,195500.0,195500.0,195500.0,195500.0,16.0,Sell Dominant,0.0,0.0,Neutral
457532,13:43,-14.0,-9.0,0.0,5.0,-5.0,195445.0,195445.0,195445.0,195445.0,-5.0,Sell Dominant,0.0,0.0,Neutral
457533,13:01,-6.0,19.0,2.0,3.0,-1.0,196194.0,196194.0,196129.0,196129.0,-25.0,Sell Dominant,0.0,0.0,Neutral
457533,13:02,10.0,-17.0,0.0,2.0,-2.0,196100.0,196100.0,196041.0,196041.0,27.0,Sell Dominant,0.0,0.0,Neutral
457533,13:03,11.0,1.0,3.0,1.0,2.0,196174.0,196174.0,196149.0,196149.0,10.0,Buy Dominant,0.0,0.0,Neutral
457533,13:04,5.0,-11.0,3.0,2.0,1.0,196149.0,196150.0,196120.0,196150.0,16.0,Buy Dominant,0.0,0.0,Neutral
457533,13:05,-3.0,6.0,0.0,0.0,0.0,196189.0,196189.0,196189.0,196189.0,-9.0,Neutral,0.0,0.0,Neutral
457533,13:06,-21.0,-1.0,2.0,0.0,2.0,196200.0,196200.0,196200.0,196200.0,-20.0,Buy Dominant,0.0,0.0,Neutral
457533,13:07,-19.0,7.0,1.5,2.5,-1.0,196219.0,196219.0,196204.0,196204.0,-26.0,Sell Dominant,0.0,0.0,Neutral
457533,13:08,-7.0,36.0,0.5,6.5,-6.0,196169.0,196169.0,196100.0,196100.0,-43.0,Sell Dominant,0.0,0.0,Neutral
457533,13:09,-7.0,7.0,7.0,0.0,7.0,196190.0,196190.0,196190.0,196190.0,-14.0,Buy Dominant,0.0,0.0,Neutral
457533,13:11,22.0,-13.0,0.0,7.0,-7.0,196100.0,196100.0,196000.0,196000.0,35.0,Sell Dominant,0.0,0.0,Neutral
457533,13:12,8.0,-3.0,2.0,0.0,2.0,196113.0,196113.0,196113.0,196113.0,11.0,Buy Dominant,0.0,0.0,Neutral
457533,13:13,-8.0,1.0,2.0,0.0,2.0,196140.0,196142.0,196140.0,196142.0,-9.0,Buy Dominant,0.0,0.0,Neutral
457533,13:14,-36.0,5.0,8.0,0.0,8.0,196233.0,196234.0,196233.0,196234.0,-41.0,Buy Dominant,0.0,0.0,Neutral
457533,13:15,7.0,10.0,14.5,1.5,13.0,196292.0,196347.0,196292.0,196347.0,-3.0,Buy Dominant,0.0,0.0,Neutral
457533,13:16,-26.0,17.0,0.5,1.5,-1.0,196255.0,196255.0,196255.0,196255.0,-43.0,Sell Dominant,0.0,0.0,Neutral
457533,13:17,-19.0,-1.0,7.0,2.0,5.0,196347.0,196350.0,196347.0,196350.0,-18.0,Buy Dominant,0.0,0.0,Neutral
457533,13:18,-10.0,23.0,0.0,4.0,-4.0,196321.0,196321.0,196321.0,196321.0,-33.0,Sell Dominant,0.0,0.0,Neutral
457533,13:19,-10.0,-10.0,2.5,2.5,0.0,196321.0,196321.0,196262.0,196262.0,0.0,Neutral,0.0,0.0,Neutral
457533,13:20,43.0,-15.0,5.0,3.0,2.0,196175.0,196223.0,196175.0,196223.0,58.0,Buy Dominant,0.0,0.0,Neutral
457533,13:21,-6.0,-4.0,1.0,1.0,0.0,196223.0,196223.0,196223.0,196223.0,-2.0,Neutral,0.0,0.0,Neutral
457533,13:22,5.0,-1.0,0.0,0.0,0.0,196223.0,196223.0,196223.0,196223.0,6.0,Neutral,0.0,0.0,Neutral
457533,13:23,-14.0,49.0,1.5,10.5,-9.0,196148.0,196148.0,196127.0,196127.0,-63.0,Sell Dominant,0.0,0.0,Neutral
457533,13:24,-7.0,5.0,0.0,4.0,-4.0,196039.0,196039.0,196039.0,196039.0,-12.0,Sell Dominant,0.0,0.0,Neutral
457533,13:25,39.0,12.0,2.5,0.5,2.0,196039.0,196108.0,196039.0,196108.0,27.0,Buy Dominant,0.0,0.0,Neutral
