buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
1.5,-19.0,114541.0,-21.0,114553.0,Neutral,114538.0,114538.0,1.5,2.0,0.0,15:42,439487
22.0,49.0,114598.0,95.0,114609.0,Buy Dominant,114523.0,114523.0,16.0,-46.0,6.0,15:43,439487
5.5,-1.0,114594.0,-22.0,114620.0,Sell Dominant,114584.0,114606.0,6.5,21.0,-1.0,15:44,439487
19.5,-7.0,114611.0,-29.0,114630.0,Buy Dominant,114594.0,114594.0,17.5,22.0,2.0,15:45,439487
6.0,16.0,114586.0,14.0,114600.0,Sell Dominant,114586.0,114596.0,7.0,2.0,-1.0,15:46,439487
7.0,-28.0,114580.0,-38.0,114608.0,Sell Dominant,114577.0,114608.0,10.0,10.0,-3.0,15:47,439487
13.5,11.0,114560.0,-3.0,114596.0,Buy Dominant,114560.0,114575.0,7.5,14.0,6.0,15:48,439487
2.5,-30.0,114591.0,-17.0,114591.0,Neutral,114570.0,114570.0,2.5,-13.0,0.0,15:49,439487
17.0,17.0,114600.0,54.0,114614.0,Buy Dominant,114574.0,114574.0,16.0,-37.0,1.0,15:50,439487
24.5,-3.0,114668.0,13.0,114668.0,Buy Dominant,114602.0,114602.0,2.5,-16.0,22.0,15:51,439487
4.5,20.0,114639.0,8.0,114670.0,Buy Dominant,114620.0,114668.0,3.5,12.0,1.0,15:52,439487
32.5,3.0,114641.0,19.0,114658.0,Sell Dominant,114630.0,114640.0,50.5,-16.0,-18.0,15:53,439487
5.0,-10.0,114662.0,-33.0,114687.0,Sell Dominant,114656.0,114660.0,8.0,23.0,-3.0,15:54,439487
11.0,14.0,114636.0,2.0,114674.0,Buy Dominant,114636.0,114670.0,8.0,12.0,3.0,15:55,439487
9.0,22.0,114639.0,32.0,114645.0,Buy Dominant,114612.0,114612.0,6.0,-10.0,3.0,15:56,439487
7.0,-19.0,114605.0,-39.0,114646.0,Sell Dominant,114605.0,114639.0,20.0,20.0,-13.0,15:57,439487
11.5,-59.0,114570.0,-91.0,114615.0,Sell Dominant,114570.0,114615.0,13.5,32.0,-2.0,15:58,439487
3.0,24.0,114584.0,36.0,114584.0,Sell Dominant,114550.0,114570.0,7.0,-12.0,-4.0,15:59,439487
36.0,18.0,114630.0,24.0,114630.0,Buy Dominant,114574.0,114584.0,22.0,-6.0,14.0,16:00,439487
10.5,12.0,114655.0,21.0,114655.0,Buy Dominant,114644.0,114649.0,7.5,-9.0,3.0,16:01,439487
63.0,-7.0,114704.0,-12.0,114732.0,Buy Dominant,114674.0,114674.0,23.0,5.0,40.0,16:02,439487
17.5,-24.0,114700.0,-59.0,114720.0,Sell Dominant,114665.0,114720.0,82.5,35.0,-65.0,16:03,439487
6.5,-4.0,114695.0,-5.0,114703.0,Sell Dominant,114695.0,114699.0,25.5,1.0,-19.0,16:04,439487
