buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,-1.0,118800.0,-2.0,118800.0,Neutral,118800.0,118800.0,0.0,1.0,0.0,15:36,439487
1.0,0.0,118882.0,-1.0,118886.0,Neutral,118882.0,118886.0,1.0,1.0,0.0,15:44,439487
0.5,5.0,118800.0,2.0,118800.0,Neutral,118800.0,118800.0,0.5,3.0,0.0,15:50,439487
3.0,-1.0,118895.0,0.0,118897.0,Buy Dominant,118894.0,118895.0,2.0,-1.0,1.0,16:02,439487
2.0,1.0,119004.0,-1.0,119004.0,Buy Dominant,119004.0,119004.0,0.0,2.0,2.0,16:03,439487
4.0,-6.0,118800.0,-4.0,118800.0,Neutral,118800.0,118800.0,4.0,-2.0,0.0,16:08,439487
2.0,0.0,118946.0,0.0,118984.0,Buy Dominant,118930.0,118930.0,0.0,0.0,2.0,16:25,439487
1.5,1.0,118715.0,-1.0,118946.0,Neutral,118715.0,118946.0,1.5,2.0,0.0,16:30,439487
0.0,-12.0,116772.0,-22.0,116772.0,Neutral,116772.0,116772.0,0.0,10.0,0.0,15:40,439488
3.5,7.0,116795.0,-3.0,116818.0,Sell Dominant,116776.0,116806.0,4.5,10.0,-1.0,15:41,439488
1.0,-18.0,116795.0,-2.0,116807.0,Sell Dominant,116791.0,116795.0,4.0,-16.0,-3.0,15:42,439488
13.0,25.0,116863.0,42.0,116883.0,Buy Dominant,116816.0,116816.0,8.0,-17.0,5.0,15:43,439488
34.0,-11.0,116917.0,-3.0,116919.0,Buy Dominant,116882.0,116889.0,15.0,-8.0,19.0,15:44,439488
27.5,-1.0,116892.0,-22.0,116901.0,Buy Dominant,116862.0,116890.0,4.5,21.0,23.0,15:45,439488
10.5,-6.0,116883.0,0.0,116892.0,Buy Dominant,116857.0,116892.0,6.5,-6.0,4.0,15:46,439488
8.5,18.0,116872.0,33.0,116880.0,Neutral,116832.0,116851.0,8.5,-15.0,0.0,15:47,439488
8.0,-2.0,116890.0,2.0,116890.0,Sell Dominant,116860.0,116890.0,9.0,-4.0,-1.0,15:48,439488
7.5,1.0,116890.0,3.0,116890.0,Buy Dominant,116852.0,116890.0,5.5,-2.0,2.0,15:49,439488
2.0,-5.0,116895.0,-11.0,116902.0,Buy Dominant,116892.0,116892.0,1.0,6.0,1.0,15:50,439488
6.0,2.0,116869.0,10.0,116875.0,Sell Dominant,116856.0,116870.0,7.0,-8.0,-1.0,15:51,439488
9.5,7.0,116893.0,10.0,116917.0,Buy Dominant,116861.0,116861.0,6.5,-3.0,3.0,15:52,439488
