buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,-2.0,138091.0,13.0,138091.0,Neutral,138091.0,138091.0,0.0,-15.0,0.0,23:47,449534
30.5,1.0,138100.0,15.0,138122.0,Buy Dominant,138084.0,138116.0,11.5,-14.0,19.0,23:48,449534
12.5,-3.0,138107.0,-4.0,138107.0,Buy Dominant,138088.0,138100.0,8.5,1.0,4.0,23:49,449534
15.5,-7.0,138125.0,25.0,138125.0,Buy Dominant,138095.0,138108.0,10.5,-32.0,5.0,23:50,449534
7.0,-5.0,138141.0,6.0,138141.0,Buy Dominant,138130.0,138130.0,6.0,-11.0,1.0,23:51,449534
10.5,-6.0,138137.0,-4.0,138141.0,Neutral,138115.0,138140.0,10.5,-2.0,0.0,23:52,449534
13.5,-6.0,138161.0,3.0,138161.0,Sell Dominant,138106.0,138120.0,21.5,-9.0,-8.0,23:53,449534
24.5,-43.0,138179.0,-14.0,138191.0,Buy Dominant,138101.0,138101.0,12.5,-29.0,12.0,23:54,449534
0.0,0.0,138179.0,0.0,138179.0,Neutral,138179.0,138179.0,0.0,0.0,0.0,23:54,449534
3.0,4.0,223619.0,-2.0,223650.0,Sell Dominant,223572.0,223637.0,4.0,6.0,-1.0,23:47,451666
6.0,14.0,223645.0,12.0,223649.0,Buy Dominant,223624.0,223624.0,3.0,2.0,3.0,23:48,451666
7.5,7.0,223650.0,13.0,223650.0,Sell Dominant,223601.0,223637.0,9.5,-6.0,-2.0,23:49,451666
36.0,8.0,223622.0,24.0,223683.0,Sell Dominant,223600.0,223600.0,50.0,-16.0,-14.0,23:50,451666
39.5,-17.0,223666.0,-10.0,223699.0,Buy Dominant,223600.0,223621.0,29.5,-7.0,10.0,23:51,451666
24.0,-5.0,223748.0,18.0,223748.0,Buy Dominant,223601.0,223601.0,17.0,-23.0,7.0,23:52,451666
22.0,-13.0,223715.0,-9.0,223748.0,Sell Dominant,223648.0,223650.0,25.0,-4.0,-3.0,23:53,451666
34.5,-28.0,223730.0,-3.0,223800.0,Buy Dominant,223700.0,223715.0,27.5,-25.0,7.0,23:54,451666
