buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,37.0,0.0,17.0,0.0,Neutral,0.0,0.0,0.0,20.0,0.0,00:00,440938
0.0,3.0,0.0,1.0,0.0,Neutral,0.0,0.0,0.0,2.0,0.0,00:00,445003
0.0,5.0,0.0,-3.0,0.0,Neutral,0.0,0.0,0.0,8.0,0.0,00:00,445004
0.0,9.0,0.0,3.0,0.0,Neutral,0.0,0.0,0.0,6.0,0.0,00:00,455865
0.0,18.0,0.0,-4.0,0.0,Neutral,0.0,0.0,0.0,22.0,0.0,00:00,455866
0.0,78.0,0.0,46.0,0.0,Neutral,0.0,0.0,0.0,32.0,0.0,00:00,456791
0.0,7.0,0.0,-26.0,0.0,Neutral,0.0,0.0,0.0,33.0,0.0,00:00,456792
0.0,1.0,0.0,-3.0,0.0,Neutral,0.0,0.0,0.0,4.0,0.0,00:00,457886
0.0,24.0,0.0,-11.0,0.0,Neutral,0.0,0.0,0.0,35.0,0.0,00:00,457887
0.0,1.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,1.0,0.0,00:00,458147
0.0,5.0,0.0,-4.0,0.0,Neutral,0.0,0.0,0.0,9.0,0.0,00:00,458148
0.0,5.0,0.0,-1.0,0.0,Neutral,0.0,0.0,0.0,6.0,0.0,00:00,458295
0.0,4.0,0.0,2.0,0.0,Neutral,0.0,0.0,0.0,2.0,0.0,00:00,463272
0.0,12.0,0.0,-13.0,0.0,Neutral,0.0,0.0,0.0,25.0,0.0,00:00,466161
0.0,2.0,0.0,-7.0,0.0,Neutral,0.0,0.0,0.0,9.0,0.0,00:00,470295
0.0,0.0,56714.8,0.0,56714.8,Neutral,56714.8,56714.8,0.0,0.0,0.0,00:00,37051
0.0,0.0,26973.3,0.0,26973.3,Neutral,26973.3,26973.3,0.0,0.0,0.0,00:00,37052
0.0,0.0,13157.1,0.0,13157.1,Neutral,13157.1,13157.1,0.0,0.0,0.0,00:00,37053
0.0,0.0,25403.0,0.0,25403.0,Neutral,25403.0,25403.0,0.0,0.0,0.0,00:00,37054
0.0,0.0,69149.8,0.0,69149.8,Neutral,69149.8,69149.8,0.0,0.0,0.0,00:00,38312
0.0,0.0,1085.6,0.0,1085.6,Neutral,1085.6,1085.6,0.0,0.0,0.0,00:00,38313
0.0,0.0,5191.0,0.0,5191.0,Neutral,5191.0,5191.0,0.0,0.0,0.0,00:00,38314
0.0,0.0,301.3,0.0,301.3,Neutral,301.3,301.3,0.0,0.0,0.0,00:00,38315
0.0,0.0,939.35,0.0,939.35,Neutral,939.35,939.35,0.0,0.0,0.0,00:00,38316
0.0,0.0,2572.2,0.0,2572.2,Neutral,2572.2,2572.2,0.0,0.0,0.0,00:00,38317
0.0,0.0,1063.4,0.0,1063.4,Neutral,1063.4,1063.4,0.0,0.0,0.0,00:00,39028
0.0,0.0,1411.6,0.0,1411.6,Neutral,1411.6,1411.6,0.0,0.0,0.0,00:00,39029
0.0,0.0,5540.0,0.0,5540.0,Neutral,5540.0,5540.0,0.0,0.0,0.0,00:00,39030
0.0,0.0,8058.5,0.0,8058.5,Neutral,8058.5,8058.5,0.0,0.0,0.0,00:00,39031
0.0,0.0,571.6,0.0,571.6,Neutral,571.6,571.6,0.0,0.0,0.0,00:00,44170
0.0,0.0,2270.4,0.0,2270.4,Neutral,2270.4,2270.4,0.0,0.0,0.0,00:00,44171
0.0,0.0,1755.2,0.0,1755.2,Neutral,1755.2,1755.2,0.0,0.0,0.0,00:00,44172
0.0,0.0,7778.5,0.0,7778.5,Neutral,7778.5,7778.5,0.0,0.0,0.0,00:00,44173
0.0,0.0,136.96,0.0,136.96,Neutral,136.96,136.96,0.0,0.0,0.0,00:00,44178
0.0,0.0,2356.1,0.0,2356.1,Neutral,2356.1,2356.1,0.0,0.0,0.0,00:00,44179
0.0,0.0,1415.7,0.0,1415.7,Neutral,1415.7,1415.7,0.0,0.0,0.0,00:00,46470
0.0,0.0,764.65,0.0,764.65,Neutral,764.65,764.65,0.0,0.0,0.0,00:00,46472
0.0,0.0,1131.2,0.0,1131.2,Neutral,1131.2,1131.2,0.0,0.0,0.0,00:00,46473
0.0,0.0,1179.1,0.0,1179.1,Neutral,1179.1,1179.1,0.0,0.0,0.0,00:00,46477
0.0,0.0,8875.5,0.0,8875.5,Neutral,8875.5,8875.5,0.0,0.0,0.0,00:00,48573
0.0,0.0,2036.5,0.0,2036.5,Neutral,2036.5,2036.5,0.0,0.0,0.0,00:00,48574
0.0,0.0,1033.5,0.0,1033.5,Neutral,1033.5,1033.5,0.0,0.0,0.0,00:00,48575
0.0,0.0,200.0,0.0,200.0,Neutral,200.0,200.0,0.0,0.0,0.0,02:15,48576
475.0,400.0,200.0,650.0,200.0,Neutral,200.0,200.0,475.0,-250.0,0.0,02:30,48576
475.0,400.0,200.0,650.0,200.0,Neutral,200.0,200.0,475.0,-250.0,0.0,02:45,48576
0.0,0.0,200.0,0.0,200.0,Neutral,200.0,200.0,0.0,0.0,0.0,03:00,48576
0.0,0.0,200.0,0.0,200.0,Neutral,200.0,200.0,0.0,0.0,0.0,02:30,48577
475.0,250.0,200.0,250.0,200.0,Neutral,200.0,200.0,475.0,0.0,0.0,02:45,48577
475.0,0.0,200.0,400.0,200.0,Neutral,200.0,200.0,475.0,-400.0,0.0,03:00,48577
0.0,0.0,165.11,0.0,165.11,Neutral,165.11,165.11,0.0,0.0,0.0,00:00,48578
0.0,0.0,266.25,0.0,266.25,Neutral,266.25,266.25,0.0,0.0,0.0,00:00,48579
0.0,0.0,127.19,0.0,127.19,Neutral,127.19,127.19,0.0,0.0,0.0,00:00,48580
0.0,0.0,1532.8,0.0,1532.8,Neutral,1532.8,1532.8,0.0,0.0,0.0,00:00,48581
0.0,0.0,413.65,0.0,413.65,Neutral,413.65,413.65,0.0,0.0,0.0,00:00,48582
0.0,0.0,1204.3,0.0,1204.3,Neutral,1204.3,1204.3,0.0,0.0,0.0,00:00,48586
0.0,0.0,1960.2,0.0,1960.2,Neutral,1960.2,1960.2,0.0,0.0,0.0,00:00,48587
0.0,0.0,241.87,0.0,241.87,Neutral,241.87,241.87,0.0,0.0,0.0,00:00,48588
0.0,0.0,356.2,0.0,356.2,Neutral,356.2,356.2,0.0,0.0,0.0,00:00,48594
0.0,0.0,1891.6,0.0,1891.6,Neutral,1891.6,1891.6,0.0,0.0,0.0,00:00,48595
0.0,0.0,38860.0,0.0,38860.0,Neutral,38860.0,38860.0,0.0,0.0,0.0,00:00,48596
0.0,0.0,347.45,0.0,347.45,Neutral,347.45,347.45,0.0,0.0,0.0,00:00,48597
