security_id,timestamp,buy_volume,sell_volume,buy_initiated,sell_initiated,tick_delta,open,high,low,close,delta,inference,open_interest,oi_change,oi_interpretation
49436,12:43,0.0,0.0,0.0,0.0,0.0,11.13,11.13,11.13,11.13,0.0,Neutral,0.0,0.0,Neutral
49436,12:44,0.0,0.0,500325.0,0.0,500325.0,11.14,11.14,11.14,11.14,0.0,Buy Dominant,0.0,0.0,Neutral
49437,12:42,46375.0,-18550.0,0.0,0.0,0.0,81.85,81.85,81.85,81.85,64925.0,Neutral,0.0,0.0,Neutral
49438,12:37,11250.0,-11250.0,0.0,0.0,0.0,143.25,143.25,143.25,143.25,22500.0,Neutral,0.0,0.0,Neutral
49442,12:37,1650.0,0.0,0.0,0.0,0.0,579.95,579.95,579.95,579.95,1650.0,Neutral,0.0,0.0,Neutral
49442,12:44,0.0,4950.0,0.0,1650.0,-1650.0,579.85,579.85,579.85,579.85,-4950.0,Sell Dominant,0.0,0.0,Neutral
49443,12:32,-1000.0,0.0,0.0,0.0,0.0,735.15,735.15,735.15,735.15,-1000.0,Neutral,0.0,0.0,Neutral
49443,12:44,1000.0,0.0,3000.0,0.0,3000.0,735.7,735.7,735.7,735.7,1000.0,Buy Dominant,0.0,0.0,Neutral
49447,12:35,0.0,0.0,0.0,0.0,0.0,794.2,794.2,794.2,794.2,0.0,Neutral,0.0,0.0,Neutral
49448,12:44,-900.0,1050.0,0.0,150.0,-150.0,4845.0,4845.0,4842.0,4842.0,-1950.0,Sell Dominant,0.0,0.0,Neutral
49448,12:45,-600.0,150.0,0.0,900.0,-900.0,4840.0,4840.0,4840.0,4840.0,-750.0,Sell Dominant,0.0,0.0,Neutral
49449,12:43,0.0,0.0,0.0,0.0,0.0,849.45,849.45,849.45,849.45,0.0,Neutral,0.0,0.0,Neutral
49449,12:44,-1400.0,700.0,2100.0,0.0,2100.0,849.65,850.35,849.65,850.35,-2100.0,Buy Dominant,0.0,0.0,Neutral
49450,12:40,5100.0,3400.0,0.0,0.0,0.0,409.65,409.65,409.65,409.65,1700.0,Neutral,0.0,0.0,Neutral
49481,12:43,800.0,-1600.0,0.0,0.0,0.0,1609.4,1609.4,1609.4,1609.4,2400.0,Neutral,0.0,0.0,Neutral
49481,12:45,0.0,0.0,0.0,0.0,0.0,1609.6,1609.6,1609.6,1609.6,0.0,Neutral,0.0,0.0,Neutral
49482,12:42,-7150.0,-7150.0,0.0,0.0,0.0,123.78,123.78,123.78,123.78,0.0,Neutral,0.0,0.0,Neutral
49482,12:44,0.0,3575.0,3575.0,0.0,3575.0,124.0,124.0,124.0,124.0,-3575.0,Buy Dominant,0.0,0.0,Neutral
49485,12:37,0.0,-14625.0,0.0,0.0,0.0,161.91,161.91,161.91,161.91,14625.0,Neutral,0.0,0.0,Neutral
49486,12:43,1750.0,-875.0,0.0,0.0,0.0,676.35,676.35,676.35,676.35,2625.0,Neutral,0.0,0.0,Neutral
49486,12:44,875.0,0.0,5250.0,0.0,5250.0,678.0,678.0,678.0,678.0,875.0,Buy Dominant,0.0,0.0,Neutral
49488,12:43,-3450.0,3450.0,0.0,0.0,0.0,134.35,134.35,134.35,134.35,-6900.0,Neutral,0.0,0.0,Neutral
49492,12:28,0.0,0.0,0.0,0.0,0.0,114.43,114.43,114.43,114.43,0.0,Neutral,0.0,0.0,Neutral
49492,12:45,0.0,0.0,0.0,0.0,0.0,114.46,114.46,114.46,114.46,0.0,Neutral,0.0,0.0,Neutral
49493,12:43,0.0,0.0,0.0,0.0,0.0,406.5,406.5,406.5,406.5,0.0,Neutral,0.0,0.0,Neutral
49493,12:44,1600.0,0.0,0.0,8000.0,-8000.0,406.2,406.2,406.2,406.2,1600.0,Sell Dominant,0.0,0.0,Neutral
49494,12:43,625.0,-3125.0,0.0,0.0,0.0,1017.8,1017.8,1017.8,1017.8,3750.0,Neutral,0.0,0.0,Neutral
49495,12:43,0.0,0.0,0.0,0.0,0.0,300.1,300.1,300.1,300.1,0.0,Neutral,0.0,0.0,Neutral
49495,12:44,0.0,-2350.0,4700.0,2350.0,2350.0,300.15,300.15,300.15,300.15,2350.0,Buy Dominant,0.0,0.0,Neutral
49496,12:43,-1000.0,0.0,0.0,0.0,0.0,461.4,461.4,461.4,461.4,-1000.0,Neutral,0.0,0.0,Neutral
49497,12:43,1350.0,675.0,0.0,0.0,0.0,1111.9,1111.9,1111.9,1111.9,675.0,Neutral,0.0,0.0,Neutral
49498,12:43,1250.0,-1250.0,0.0,0.0,0.0,599.8,599.8,599.8,599.8,2500.0,Neutral,0.0,0.0,Neutral
49503,12:43,1175.0,0.0,0.0,0.0,0.0,479.0,479.0,479.0,479.0,1175.0,Neutral,0.0,0.0,Neutral
49508,12:44,210.0,5250.0,105.0,175.0,-70.0,59641.0,59641.6,59630.0,59641.6,-5040.0,Sell Dominant,0.0,0.0,Neutral
49508,12:45,13440.0,1120.0,770.0,0.0,770.0,59650.0,59650.0,59650.0,59650.0,12320.0,Buy Dominant,0.0,0.0,Neutral
49509,12:44,200.0,200.0,100.0,0.0,100.0,4089.5,4090.5,4089.5,4090.5,0.0,Buy Dominant,0.0,0.0,Neutral
49510,12:44,175.0,0.0,350.0,0.0,350.0,4078.0,4079.0,4078.0,4079.0,175.0,Buy Dominant,0.0,0.0,Neutral
49518,12:41,500.0,-3000.0,0.0,0.0,0.0,1081.3,1081.3,1081.3,1081.3,3500.0,Neutral,0.0,0.0,Neutral
49521,12:43,0.0,-390.0,0.0,0.0,0.0,27741.6,27741.6,27741.6,27741.6,390.0,Neutral,0.0,0.0,Neutral
49522,12:44,-2660.0,-4060.0,700.0,0.0,700.0,13759.0,13763.65,13759.0,13763.65,1400.0,Buy Dominant,0.0,0.0,Neutral
49522,12:45,140.0,980.0,2240.0,0.0,2240.0,13767.0,13767.0,13767.0,13767.0,-840.0,Buy Dominant,0.0,0.0,Neutral
49523,12:43,1600.0,-3200.0,0.0,0.0,0.0,2216.2,2216.2,2216.2,2216.2,4800.0,Neutral,0.0,0.0,Neutral
49523,12:45,1200.0,-1600.0,0.0,1600.0,-1600.0,2212.9,2212.9,2212.9,2212.9,2800.0,Sell Dominant,0.0,0.0,Neutral
49525,12:43,425.0,-1275.0,0.0,0.0,0.0,1241.6,1241.6,1241.6,1241.6,1700.0,Neutral,0.0,0.0,Neutral
49525,12:45,0.0,0.0,0.0,0.0,0.0,1243.3,1243.3,1243.3,1243.3,0.0,Neutral,0.0,0.0,Neutral
49543,12:44,13500.0,-5025.0,712.5,787.5,-75.0,26015.0,26019.0,26015.0,26015.0,18525.0,Sell Dominant,0.0,0.0,Neutral
49543,12:45,1500.0,3375.0,4500.0,0.0,4500.0,26020.0,26020.0,26020.0,26020.0,-1875.0,Buy Dominant,0.0,0.0,Neutral
49544,12:22,75.0,0.0,0.0,0.0,0.0,68250.0,68250.0,68250.0,68250.0,75.0,Neutral,0.0,0.0,Neutral
49544,12:45,0.0,25.0,50.0,0.0,50.0,68324.2,68324.2,68324.2,68324.2,-25.0,Buy Dominant,0.0,0.0,Neutral
49545,12:42,0.0,500.0,0.0,0.0,0.0,1140.6,1140.6,1140.6,1140.6,-500.0,Neutral,0.0,0.0,Neutral
49545,12:44,-500.0,2500.0,1500.0,500.0,1000.0,1142.8,1142.8,1141.8,1141.8,-3000.0,Buy Dominant,0.0,0.0,Neutral
49548,12:42,500.0,-500.0,0.0,0.0,0.0,5240.5,5240.5,5240.5,5240.5,1000.0,Neutral,0.0,0.0,Neutral
49548,12:44,-625.0,-875.0,625.0,375.0,250.0,5245.0,5246.5,5245.0,5246.5,250.0,Buy Dominant,0.0,0.0,Neutral
49549,12:22,0.0,0.0,0.0,0.0,0.0,1041.0,1041.0,1041.0,1041.0,0.0,Neutral,0.0,0.0,Neutral
49549,12:44,1700.0,1700.0,425.0,425.0,0.0,1041.0,1041.0,1041.0,1041.0,0.0,Neutral,0.0,0.0,Neutral
49554,12:33,0.0,0.0,0.0,0.0,0.0,538.5,538.5,538.5,538.5,0.0,Neutral,0.0,0.0,Neutral
49554,12:44,0.0,0.0,0.0,0.0,0.0,539.4,539.4,539.4,539.4,0.0,Neutral,0.0,0.0,Neutral
49557,12:43,3100.0,-3100.0,0.0,0.0,0.0,360.95,360.95,360.95,360.95,6200.0,Neutral,0.0,0.0,Neutral
49557,12:45,0.0,0.0,0.0,0.0,0.0,361.2,361.2,361.2,361.2,0.0,Neutral,0.0,0.0,Neutral
49562,12:43,6075.0,-7425.0,0.0,0.0,0.0,999.95,999.95,999.95,999.95,13500.0,Neutral,0.0,0.0,Neutral
49562,12:44,-675.0,-2700.0,6075.0,0.0,6075.0,1000.95,1000.95,1000.95,1000.95,2025.0,Buy Dominant,0.0,0.0,Neutral
49563,12:43,-618.0,-309.0,0.0,0.0,0.0,2265.4,2265.4,2265.4,2265.4,-309.0,Neutral,0.0,0.0,Neutral
49563,12:44,3399.0,-3708.0,463.5,154.5,309.0,2265.4,2266.0,2265.4,2266.0,7107.0,Buy Dominant,0.0,0.0,Neutral
49563,12:45,0.0,0.0,0.0,0.0,0.0,2264.0,2264.0,2264.0,2264.0,0.0,Neutral,0.0,0.0,Neutral
49566,12:44,0.0,-1800.0,2400.0,1200.0,1200.0,1015.6,1016.0,1015.6,1016.0,1800.0,Buy Dominant,0.0,0.0,Neutral
49566,12:45,0.0,0.0,0.0,0.0,0.0,1015.3,1015.3,1015.3,1015.3,0.0,Neutral,0.0,0.0,Neutral
49569,12:43,1425.0,-475.0,0.0,0.0,0.0,1517.2,1517.2,1517.2,1517.2,1900.0,Neutral,0.0,0.0,Neutral
49569,12:45,-475.0,950.0,15675.0,0.0,15675.0,1518.2,1518.4,1518.2,1518.4,-1425.0,Buy Dominant,0.0,0.0,Neutral
49571,12:43,125.0,125.0,0.0,0.0,0.0,5667.0,5667.0,5667.0,5667.0,0.0,Neutral,0.0,0.0,Neutral
49571,12:44,-125.0,-125.0,250.0,0.0,250.0,5670.0,5670.0,5670.0,5670.0,0.0,Buy Dominant,0.0,0.0,Neutral
49577,12:43,300.0,-100.0,0.0,0.0,0.0,6622.5,6622.5,6622.5,6622.5,400.0,Neutral,0.0,0.0,Neutral
49577,12:44,300.0,-300.0,200.0,0.0,200.0,6623.5,6624.5,6623.5,6624.5,600.0,Buy Dominant,0.0,0.0,Neutral
49577,12:45,0.0,0.0,0.0,0.0,0.0,6622.5,6622.5,6622.5,6622.5,0.0,Neutral,0.0,0.0,Neutral
49580,12:44,2100.0,-34650.0,53550.0,1050.0,52500.0,535.75,536.75,535.65,536.75,36750.0,Buy Dominant,0.0,0.0,Neutral
49580,12:45,0.0,0.0,0.0,0.0,0.0,537.5,537.5,537.5,537.5,0.0,Neutral,0.0,0.0,Neutral
49581,12:43,0.0,250.0,0.0,0.0,0.0,2561.0,2561.0,2561.0,2561.0,-250.0,Neutral,0.0,0.0,Neutral
49581,12:44,0.0,0.0,250.0,750.0,-500.0,2559.9,2559.9,2559.5,2559.9,0.0,Sell Dominant,0.0,0.0,Neutral
49581,12:45,0.0,250.0,2500.0,0.0,2500.0,2561.7,2561.7,2561.7,2561.7,-250.0,Buy Dominant,0.0,0.0,Neutral
49583,12:42,1750.0,700.0,0.0,0.0,0.0,1725.4,1725.4,1725.4,1725.4,1050.0,Neutral,0.0,0.0,Neutral
49583,12:45,0.0,0.0,0.0,0.0,0.0,1726.2,1726.2,1726.2,1726.2,0.0,Neutral,0.0,0.0,Neutral
49584,12:43,-250.0,-500.0,0.0,0.0,0.0,7040.0,7040.0,7040.0,7040.0,250.0,Neutral,0.0,0.0,Neutral
49584,12:44,250.0,875.0,1000.0,1000.0,0.0,7040.0,7045.0,7040.0,7040.0,-625.0,Neutral,0.0,0.0,Neutral
49584,12:45,-125.0,2750.0,1500.0,1500.0,0.0,7040.0,7040.0,7040.0,7040.0,-2875.0,Neutral,0.0,0.0,Neutral
49585,12:40,-1400.0,-2100.0,0.0,0.0,0.0,871.3,871.3,871.3,871.3,700.0,Neutral,0.0,0.0,Neutral
49586,12:17,0.0,-1350.0,0.0,0.0,0.0,1095.0,1095.0,1095.0,1095.0,1350.0,Neutral,0.0,0.0,Neutral
49587,12:43,0.0,175.0,437.5,437.5,0.0,4042.1,4042.1,4042.1,4042.1,-175.0,Neutral,0.0,0.0,Neutral
49588,12:44,5000.0,-20000.0,0.0,0.0,0.0,161.09,161.09,161.09,161.09,25000.0,Neutral,0.0,0.0,Neutral
49588,12:45,0.0,0.0,0.0,0.0,0.0,161.17,161.17,161.17,161.17,0.0,Neutral,0.0,0.0,Neutral
49589,12:44,250.0,-250.0,125.0,125.0,0.0,2799.3,2799.3,2799.3,2799.3,500.0,Neutral,0.0,0.0,Neutral
49589,12:45,-1000.0,1500.0,4000.0,0.0,4000.0,2799.9,2799.9,2799.9,2799.9,-2500.0,Buy Dominant,0.0,0.0,Neutral
49590,12:44,3400.0,0.0,850.0,0.0,850.0,1414.8,1415.3,1414.8,1415.3,3400.0,Buy Dominant,0.0,0.0,Neutral
49591,12:43,0.0,0.0,0.0,0.0,0.0,981.0,981.0,981.0,981.0,0.0,Neutral,0.0,0.0,Neutral
49591,12:44,8000.0,2000.0,500.0,500.0,0.0,981.0,981.0,981.0,981.0,6000.0,Neutral,0.0,0.0,Neutral
49592,12:35,-4500.0,2250.0,0.0,0.0,0.0,305.9,305.9,305.9,305.9,-6750.0,Neutral,0.0,0.0,Neutral
49597,12:43,-1650.0,550.0,0.0,0.0,0.0,1180.9,1180.9,1180.9,1180.9,-2200.0,Neutral,0.0,0.0,Neutral
49597,12:44,-1100.0,-1100.0,550.0,0.0,550.0,1181.0,1181.0,1181.0,1181.0,0.0,Buy Dominant,0.0,0.0,Neutral
49597,12:45,0.0,0.0,1650.0,0.0,1650.0,1181.9,1181.9,1181.9,1181.9,0.0,Buy Dominant,0.0,0.0,Neutral
49598,12:43,1250.0,625.0,0.0,0.0,0.0,1282.5,1282.5,1282.5,1282.5,625.0,Neutral,0.0,0.0,Neutral
49598,12:44,0.0,0.0,0.0,0.0,0.0,1282.4,1282.4,1282.4,1282.4,0.0,Neutral,0.0,0.0,Neutral
49599,12:43,0.0,-450.0,0.0,0.0,0.0,6348.5,6348.5,6348.5,6348.5,450.0,Neutral,0.0,0.0,Neutral
49600,12:34,425.0,0.0,0.0,0.0,0.0,2096.8,2096.8,2096.8,2096.8,425.0,Neutral,0.0,0.0,Neutral
49601,12:43,400.0,200.0,0.0,0.0,0.0,3683.0,3683.0,3683.0,3683.0,200.0,Neutral,0.0,0.0,Neutral
49601,12:44,0.0,-400.0,0.0,200.0,-200.0,3680.3,3680.3,3680.3,3680.3,400.0,Sell Dominant,0.0,0.0,Neutral
49602,12:43,0.0,0.0,0.0,0.0,0.0,9109.0,9109.0,9109.0,9109.0,0.0,Neutral,0.0,0.0,Neutral
49602,12:44,150.0,75.0,75.0,0.0,75.0,9111.0,9111.0,9111.0,9111.0,75.0,Buy Dominant,0.0,0.0,Neutral
49602,12:45,0.0,75.0,0.0,525.0,-525.0,9109.5,9109.5,9109.5,9109.5,-75.0,Sell Dominant,0.0,0.0,Neutral
49603,12:43,-3000.0,-3000.0,0.0,0.0,0.0,284.95,284.95,284.95,284.95,0.0,Neutral,0.0,0.0,Neutral
49603,12:44,0.0,-3000.0,6000.0,0.0,6000.0,285.0,285.0,285.0,285.0,3000.0,Buy Dominant,0.0,0.0,Neutral
49604,12:28,675.0,-450.0,0.0,0.0,0.0,2194.6,2194.6,2194.6,2194.6,1125.0,Neutral,0.0,0.0,Neutral
49606,12:42,2400.0,-4800.0,0.0,0.0,0.0,737.0,737.0,737.0,737.0,7200.0,Neutral,0.0,0.0,Neutral
49607,12:43,50.0,100.0,0.0,0.0,0.0,16407.0,16407.0,16407.0,16407.0,-50.0,Neutral,0.0,0.0,Neutral
49608,12:43,525.0,-1050.0,0.0,0.0,0.0,1095.8,1095.8,1095.8,1095.8,1575.0,Neutral,0.0,0.0,Neutral
49608,12:44,-525.0,0.0,0.0,1050.0,-1050.0,1094.7,1094.7,1094.7,1094.7,-525.0,Sell Dominant,0.0,0.0,Neutral
49609,12:44,600.0,-400.0,300.0,100.0,200.0,2510.0,2512.0,2510.0,2512.0,1000.0,Buy Dominant,0.0,0.0,Neutral
49609,12:45,200.0,0.0,1600.0,200.0,1400.0,2515.9,2515.9,2513.3,2513.3,200.0,Buy Dominant,0.0,0.0,Neutral
49611,12:43,-250.0,250.0,0.0,0.0,0.0,2072.9,2072.9,2072.9,2072.9,-500.0,Neutral,0.0,0.0,Neutral
49611,12:45,-750.0,750.0,0.0,250.0,-250.0,2072.8,2072.8,2072.8,2072.8,-1500.0,Sell Dominant,0.0,0.0,Neutral
49612,12:43,-9000.0,3750.0,375.0,375.0,0.0,1018.4,1018.4,1018.4,1018.4,-12750.0,Neutral,0.0,0.0,Neutral
49612,12:45,-1500.0,750.0,9000.0,0.0,9000.0,1018.5,1018.5,1018.5,1018.5,-2250.0,Buy Dominant,0.0,0.0,Neutral
49613,12:29,14400.0,3600.0,0.0,0.0,0.0,143.71,143.71,143.71,143.71,10800.0,Neutral,0.0,0.0,Neutral
49613,12:45,14400.0,0.0,3600.0,0.0,3600.0,143.89,143.89,143.89,143.89,14400.0,Buy Dominant,0.0,0.0,Neutral
49614,12:42,-125.0,-250.0,0.0,0.0,0.0,10099.0,10099.0,10099.0,10099.0,125.0,Neutral,0.0,0.0,Neutral
49616,12:43,2925.0,2925.0,0.0,0.0,0.0,287.1,287.1,287.1,287.1,0.0,Neutral,0.0,0.0,Neutral
49616,12:44,-17550.0,-8775.0,13162.5,10237.5,2925.0,287.3,287.3,287.3,287.3,-8775.0,Buy Dominant,0.0,0.0,Neutral
49616,12:45,-5850.0,2925.0,0.0,93600.0,-93600.0,287.25,287.25,287.25,287.25,-8775.0,Sell Dominant,0.0,0.0,Neutral
49621,12:43,10400.0,5200.0,0.0,0.0,0.0,141.8,141.8,141.8,141.8,5200.0,Neutral,0.0,0.0,Neutral
49621,12:44,20800.0,52000.0,31200.0,0.0,31200.0,141.83,141.97,141.83,141.97,-31200.0,Buy Dominant,0.0,0.0,Neutral
49624,12:44,-1625.0,-10400.0,26325.0,0.0,26325.0,1425.1,1432.9,1425.1,1432.9,8775.0,Buy Dominant,0.0,0.0,Neutral
49625,12:44,22800.0,-9975.0,8550.0,5700.0,2850.0,390.95,391.05,390.75,391.05,32775.0,Buy Dominant,0.0,0.0,Neutral
49625,12:45,-2850.0,2850.0,136800.0,0.0,136800.0,391.3,391.3,391.3,391.3,-5700.0,Buy Dominant,0.0,0.0,Neutral
49626,12:43,-2500.0,-500.0,0.0,0.0,0.0,1418.6,1418.6,1418.6,1418.6,-2000.0,Neutral,0.0,0.0,Neutral
49626,12:44,3000.0,-2500.0,500.0,500.0,0.0,1418.5,1419.2,1418.5,1419.2,5500.0,Neutral,0.0,0.0,Neutral
49626,12:45,0.0,-1000.0,2500.0,0.0,2500.0,1419.3,1419.3,1419.3,1419.3,1000.0,Buy Dominant,0.0,0.0,Neutral
49627,12:22,-1200.0,0.0,0.0,0.0,0.0,1726.6,1726.6,1726.6,1726.6,-1200.0,Neutral,0.0,0.0,Neutral
49629,12:44,-3800.0,0.0,3325.0,9975.0,-6650.0,2056.5,2056.7,2055.8,2056.7,-3800.0,Sell Dominant,0.0,0.0,Neutral
49629,12:45,-4275.0,475.0,56050.0,0.0,56050.0,2059.6,2059.6,2059.6,2059.6,-4750.0,Buy Dominant,0.0,0.0,Neutral
49630,12:43,0.0,0.0,0.0,0.0,0.0,120.95,120.95,120.95,120.95,0.0,Neutral,0.0,0.0,Neutral
49630,12:44,-6150.0,0.0,12300.0,0.0,12300.0,121.08,121.08,121.08,121.08,-6150.0,Buy Dominant,0.0,0.0,Neutral
49633,12:44,7875.0,5250.0,0.0,0.0,0.0,280.0,280.0,280.0,280.0,2625.0,Neutral,0.0,0.0,Neutral
49633,12:45,0.0,0.0,0.0,0.0,0.0,280.3,280.3,280.3,280.3,0.0,Neutral,0.0,0.0,Neutral
49634,12:43,2500.0,0.0,0.0,0.0,0.0,383.0,383.0,383.0,383.0,2500.0,Neutral,0.0,0.0,Neutral
49634,12:44,5000.0,2500.0,3750.0,3750.0,0.0,383.0,383.0,383.0,383.0,2500.0,Neutral,0.0,0.0,Neutral
49634,12:45,-10000.0,2500.0,43750.0,43750.0,0.0,383.0,383.0,383.0,383.0,-12500.0,Neutral,0.0,0.0,Neutral
49635,12:42,-275.0,1925.0,0.0,0.0,0.0,2935.0,2935.0,2935.0,2935.0,-2200.0,Neutral,0.0,0.0,Neutral
49636,12:40,-825.0,550.0,0.0,0.0,0.0,3792.4,3792.4,3792.4,3792.4,-1375.0,Neutral,0.0,0.0,Neutral
49638,12:43,-2275.0,-650.0,0.0,0.0,0.0,1757.0,1757.0,1757.0,1757.0,-1625.0,Neutral,0.0,0.0,Neutral
49639,12:44,-100.0,125.0,25.0,0.0,25.0,37115.0,37120.0,37115.0,37120.0,-225.0,Buy Dominant,0.0,0.0,Neutral
49639,12:45,25.0,-50.0,0.0,125.0,-125.0,37105.0,37105.0,37105.0,37105.0,75.0,Sell Dominant,0.0,0.0,Neutral
49644,12:44,5925.0,11850.0,0.0,0.0,0.0,354.45,354.45,354.45,354.45,-5925.0,Neutral,0.0,0.0,Neutral
49644,12:45,0.0,3950.0,3950.0,3950.0,0.0,354.45,354.45,354.45,354.45,-3950.0,Neutral,0.0,0.0,Neutral
49645,12:42,-3750.0,-15000.0,0.0,0.0,0.0,266.3,266.3,266.3,266.3,11250.0,Neutral,0.0,0.0,Neutral
49647,12:43,125.0,-125.0,0.0,0.0,0.0,5898.0,5898.0,5898.0,5898.0,250.0,Neutral,0.0,0.0,Neutral
49647,12:44,875.0,-500.0,250.0,375.0,-125.0,5900.0,5903.5,5899.0,5903.5,1375.0,Sell Dominant,0.0,0.0,Neutral
49650,12:44,5250.0,-4500.0,750.0,0.0,750.0,2687.0,2688.0,2687.0,2688.0,9750.0,Buy Dominant,0.0,0.0,Neutral
49650,12:45,1125.0,-1125.0,5250.0,0.0,5250.0,2688.9,2689.0,2688.9,2689.0,2250.0,Buy Dominant,0.0,0.0,Neutral
49651,12:44,8250.0,-6000.0,0.0,0.0,0.0,755.0,755.0,755.0,755.0,14250.0,Neutral,0.0,0.0,Neutral
49651,12:45,0.0,0.0,16500.0,0.0,16500.0,756.3,756.3,756.3,756.3,0.0,Buy Dominant,0.0,0.0,Neutral
49652,12:43,6750.0,6750.0,0.0,0.0,0.0,147.34,147.34,147.34,147.34,0.0,Neutral,0.0,0.0,Neutral
49652,12:44,-27000.0,54000.0,20250.0,0.0,20250.0,147.44,147.5,147.44,147.5,-81000.0,Buy Dominant,0.0,0.0,Neutral
49652,12:45,0.0,0.0,0.0,0.0,0.0,147.48,147.48,147.48,147.48,0.0,Neutral,0.0,0.0,Neutral
49657,12:44,2375.0,-950.0,475.0,0.0,475.0,1529.6,1529.9,1529.6,1529.9,3325.0,Buy Dominant,0.0,0.0,Neutral
49657,12:45,-1900.0,1900.0,5225.0,0.0,5225.0,1530.4,1530.4,1530.4,1530.4,-3800.0,Buy Dominant,0.0,0.0,Neutral
49658,12:43,375.0,0.0,0.0,0.0,0.0,1366.7,1366.7,1366.7,1366.7,375.0,Neutral,0.0,0.0,Neutral
49661,12:43,7650.0,-4250.0,0.0,0.0,0.0,668.45,668.45,668.45,668.45,11900.0,Neutral,0.0,0.0,Neutral
49661,12:44,-1700.0,850.0,850.0,0.0,850.0,669.1,669.1,669.1,669.1,-2550.0,Buy Dominant,0.0,0.0,Neutral
49661,12:45,-1700.0,850.0,4250.0,0.0,4250.0,669.45,669.45,669.45,669.45,-2550.0,Buy Dominant,0.0,0.0,Neutral
49662,12:43,0.0,0.0,0.0,0.0,0.0,1741.4,1741.4,1741.4,1741.4,0.0,Neutral,0.0,0.0,Neutral
49662,12:44,-625.0,-1250.0,625.0,0.0,625.0,1741.7,1741.7,1741.7,1741.7,625.0,Buy Dominant,0.0,0.0,Neutral
49662,12:45,0.0,0.0,0.0,0.0,0.0,1740.9,1740.9,1740.9,1740.9,0.0,Neutral,0.0,0.0,Neutral
49663,12:44,750.0,750.0,187.5,187.5,0.0,1513.9,1513.9,1513.9,1513.9,0.0,Neutral,0.0,0.0,Neutral
49664,12:43,-1350.0,-2700.0,0.0,0.0,0.0,385.95,385.95,385.95,385.95,1350.0,Neutral,0.0,0.0,Neutral
49664,12:45,0.0,0.0,0.0,0.0,0.0,386.0,386.0,386.0,386.0,0.0,Neutral,0.0,0.0,Neutral
49673,12:43,0.0,-750.0,0.0,0.0,0.0,1844.0,1844.0,1844.0,1844.0,750.0,Neutral,0.0,0.0,Neutral
49673,12:44,1500.0,-8625.0,6375.0,750.0,5625.0,1845.1,1849.0,1845.1,1848.9,10125.0,Buy Dominant,0.0,0.0,Neutral
49673,12:45,-8625.0,3750.0,8812.5,2437.5,6375.0,1850.0,1850.0,1849.8,1849.8,-12375.0,Buy Dominant,0.0,0.0,Neutral
49674,12:43,225.0,-450.0,0.0,0.0,0.0,2166.0,2166.0,2166.0,2166.0,675.0,Neutral,0.0,0.0,Neutral
49674,12:44,1800.0,-1350.0,675.0,0.0,675.0,2166.7,2167.0,2166.7,2167.0,3150.0,Buy Dominant,0.0,0.0,Neutral
49675,12:43,0.0,2500.0,0.0,0.0,0.0,510.0,510.0,510.0,510.0,-2500.0,Neutral,0.0,0.0,Neutral
49675,12:44,0.0,0.0,0.0,0.0,0.0,510.4,510.4,510.4,510.4,0.0,Neutral,0.0,0.0,Neutral
49676,12:43,7200.0,3600.0,0.0,0.0,0.0,253.25,253.25,253.25,253.25,3600.0,Neutral,0.0,0.0,Neutral
49676,12:44,-1800.0,1800.0,3600.0,0.0,3600.0,253.35,253.35,253.35,253.35,-3600.0,Buy Dominant,0.0,0.0,Neutral
49676,12:45,-3600.0,1800.0,0.0,18000.0,-18000.0,253.3,253.3,253.3,253.3,-5400.0,Sell Dominant,0.0,0.0,Neutral
49677,12:44,0.0,-6500.0,6500.0,0.0,6500.0,109.33,109.44,109.33,109.44,6500.0,Buy Dominant,0.0,0.0,Neutral
49677,12:45,-13000.0,-13000.0,26000.0,0.0,26000.0,109.46,109.46,109.46,109.46,0.0,Buy Dominant,0.0,0.0,Neutral
49678,12:43,-500.0,500.0,0.0,0.0,0.0,1232.9,1232.9,1232.9,1232.9,-1000.0,Neutral,0.0,0.0,Neutral
49680,12:43,200.0,0.0,0.0,0.0,0.0,4582.7,4582.7,4582.7,4582.7,200.0,Neutral,0.0,0.0,Neutral
49680,12:44,600.0,0.0,200.0,0.0,200.0,4582.8,4582.8,4582.8,4582.8,600.0,Buy Dominant,0.0,0.0,Neutral
49680,12:45,200.0,-200.0,400.0,0.0,400.0,4585.0,4585.0,4585.0,4585.0,400.0,Buy Dominant,0.0,0.0,Neutral
49687,12:43,1275.0,-425.0,0.0,0.0,0.0,1153.8,1153.8,1153.8,1153.8,1700.0,Neutral,0.0,0.0,Neutral
49687,12:44,-425.0,-850.0,0.0,425.0,-425.0,1153.3,1153.3,1153.3,1153.3,425.0,Sell Dominant,0.0,0.0,Neutral
49687,12:45,425.0,425.0,425.0,0.0,425.0,1153.6,1153.6,1153.6,1153.6,0.0,Buy Dominant,0.0,0.0,Neutral
49688,12:42,1250.0,0.0,0.0,0.0,0.0,504.15,504.15,504.15,504.15,1250.0,Neutral,0.0,0.0,Neutral
49688,12:45,0.0,0.0,0.0,0.0,0.0,504.4,504.4,504.4,504.4,0.0,Neutral,0.0,0.0,Neutral
49691,12:44,325.0,-2600.0,2112.5,5037.5,-2925.0,1981.8,1985.5,1981.1,1985.4,2925.0,Sell Dominant,0.0,0.0,Neutral
