buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
1.0,-11.0,148931.0,-3.0,148931.0,Buy Dominant,148916.0,148916.0,0.0,-8.0,1.0,20:44,440938
7.5,-1.0,148896.0,-60.0,148916.0,Neutral,148880.0,148916.0,7.5,59.0,0.0,20:45,440938
9.0,-73.0,148744.0,-83.0,148902.0,Sell Dominant,148733.0,148892.0,78.0,10.0,-69.0,20:46,440938
41.5,12.0,148760.0,95.0,148760.0,Sell Dominant,148666.0,148726.0,47.5,-83.0,-6.0,20:47,440938
16.5,-3.0,148870.0,-41.0,148890.0,Neutral,148752.0,148786.0,16.5,38.0,0.0,20:48,440938
23.5,-4.0,148913.0,5.0,148978.0,Buy Dominant,148891.0,148891.0,16.5,-9.0,7.0,20:49,440938
8.0,-28.0,148851.0,-71.0,148978.0,Sell Dominant,148851.0,148978.0,25.0,43.0,-17.0,20:50,440938
6.0,46.0,148899.0,82.0,148899.0,Sell Dominant,148760.0,148840.0,9.0,-36.0,-3.0,20:51,440938
9.5,-28.0,148771.0,-69.0,148890.0,Sell Dominant,148771.0,148890.0,10.5,41.0,-1.0,20:52,440938
24.5,-23.0,148654.0,-13.0,148754.0,Sell Dominant,148654.0,148750.0,45.5,-10.0,-21.0,20:53,440938
48.5,85.0,148696.0,113.0,148734.0,Buy Dominant,148629.0,148657.0,11.5,-28.0,37.0,20:54,440938
26.5,-44.0,148849.0,-20.0,148863.0,Buy Dominant,148760.0,148771.0,14.5,-24.0,12.0,20:55,440938
15.5,-2.0,148839.0,-61.0,148893.0,Sell Dominant,148839.0,148843.0,24.5,59.0,-9.0,20:56,440938
14.0,-10.0,148762.0,10.0,148800.0,Sell Dominant,148671.0,148800.0,64.0,-20.0,-50.0,20:57,440938
13.5,27.0,148791.0,5.0,148863.0,Sell Dominant,148740.0,148763.0,26.5,22.0,-13.0,20:58,440938
5.5,15.0,148868.0,69.0,148876.0,Sell Dominant,148769.0,148807.0,8.5,-54.0,-3.0,20:59,440938
10.0,-7.0,148916.0,-16.0,148933.0,Sell Dominant,148813.0,148850.0,12.0,9.0,-2.0,21:00,440938
3.0,21.0,148872.0,55.0,148890.0,Sell Dominant,148850.0,148879.0,4.0,-34.0,-1.0,21:01,440938
16.5,9.0,148993.0,26.0,148993.0,Buy Dominant,148883.0,148890.0,5.5,-17.0,11.0,21:02,440938
32.0,-25.0,148936.0,-26.0,149033.0,Buy Dominant,148936.0,148998.0,31.0,1.0,1.0,21:03,440938
9.0,-21.0,148855.0,-53.0,148948.0,Buy Dominant,148810.0,148894.0,8.0,32.0,1.0,21:04,440938
23.0,38.0,148795.0,59.0,148808.0,Buy Dominant,148718.0,148808.0,17.0,-21.0,6.0,21:05,440938
20.5,3.0,148902.0,-30.0,148939.0,Buy Dominant,148813.0,148820.0,8.5,33.0,12.0,21:06,440938
14.0,-8.0,148970.0,24.0,148990.0,Sell Dominant,148914.0,148934.0,16.0,-32.0,-2.0,21:07,440938
5.0,16.0,148954.0,1.0,148989.0,Neutral,148914.0,148989.0,5.0,15.0,0.0,21:08,440938
6.0,0.0,148897.0,-4.0,148941.0,Buy Dominant,148897.0,148939.0,5.0,4.0,1.0,21:09,440938
3.0,-7.0,148946.0,-17.0,148946.0,Neutral,148907.0,148943.0,3.0,10.0,0.0,21:10,440938
3.5,-16.0,148898.0,-21.0,148925.0,Sell Dominant,148898.0,148925.0,9.5,5.0,-6.0,21:11,440938
15.0,-5.0,148907.0,-29.0,148914.0,Buy Dominant,148866.0,148876.0,11.0,24.0,4.0,21:12,440938
2.5,24.0,148845.0,43.0,148868.0,Sell Dominant,148817.0,148868.0,10.5,-19.0,-8.0,21:13,440938
7.0,-13.0,148873.0,-22.0,148873.0,Sell Dominant,148851.0,148873.0,11.0,9.0,-4.0,21:14,440938
10.0,0.0,148762.0,-17.0,148872.0,Sell Dominant,148762.0,148872.0,15.0,17.0,-5.0,21:15,440938
12.5,-21.0,148707.0,-4.0,148800.0,Sell Dominant,148707.0,148762.0,17.5,-17.0,-5.0,21:16,440938
