buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.0,18.0,0.0,-33.0,0.0,Neutral,0.0,0.0,0.0,51.0,0.0,05:30,477167
30.0,81.0,1310.05,-61.0,1311.9,Buy Dominant,1305.05,1311.9,26.0,142.0,4.0,09:00,477167
36.0,31.0,1308.75,-25.0,1310.95,Sell Dominant,1306.5,1310.95,41.0,56.0,-5.0,09:01,477167
38.5,0.0,1309.95,-11.0,1310.15,Buy Dominant,1308.95,1309.0,36.5,11.0,2.0,09:02,477167
31.0,18.0,1312.8,21.0,1312.8,Buy Dominant,1310.0,1310.0,18.0,-3.0,13.0,09:03,477167
73.0,-5.0,1313.75,-29.0,1314.45,Buy Dominant,1312.8,1312.95,53.0,24.0,20.0,09:04,477167
20.5,16.0,1311.5,-18.0,1313.25,Sell Dominant,1310.8,1313.25,23.5,34.0,-3.0,09:05,477167
18.5,-4.0,1310.85,-41.0,1311.45,Neutral,1310.15,1311.35,18.5,37.0,0.0,09:06,477167
14.5,19.0,1311.65,42.0,1311.65,Buy Dominant,1310.2,1310.8,9.5,-23.0,5.0,09:07,477167
7.5,2.0,1311.75,-3.0,1312.0,Buy Dominant,1311.5,1311.65,6.5,5.0,1.0,09:08,477167
19.5,10.0,1312.9,-2.0,1312.9,Buy Dominant,1311.8,1312.25,14.5,12.0,5.0,09:09,477167
9.0,45.0,1313.0,37.0,1313.0,Sell Dominant,1312.0,1312.6,17.0,8.0,-8.0,09:10,477167
8.5,30.0,1312.6,33.0,1313.0,Sell Dominant,1312.45,1312.5,13.5,-3.0,-5.0,09:11,477167
7.5,60.0,1312.05,35.0,1312.75,Sell Dominant,1312.05,1312.75,8.5,25.0,-1.0,09:12,477167
20.0,10.0,1312.2,1.0,1312.45,Buy Dominant,1312.0,1312.45,5.0,9.0,15.0,09:13,477167
11.5,10.0,1312.8,3.0,1312.8,Buy Dominant,1312.5,1312.55,4.5,7.0,7.0,09:14,477167
9.5,-13.0,1312.9,-20.0,1312.9,Sell Dominant,1312.5,1312.6,13.5,7.0,-4.0,09:15,477167
4.0,-31.0,1312.9,-34.0,1312.9,Sell Dominant,1312.5,1312.55,11.0,3.0,-7.0,09:16,477167
0.0,-29.0,1312.1,-38.0,1312.85,Sell Dominant,1312.1,1312.85,14.0,9.0,-14.0,09:17,477167
25.5,-6.0,1312.3,-7.0,1312.3,Buy Dominant,1312.0,1312.0,1.5,1.0,24.0,09:18,477167
5.0,-6.0,1312.0,-4.0,1312.05,Sell Dominant,1311.8,1311.95,25.0,-2.0,-20.0,09:19,477167
7.5,-2.0,1312.25,-5.0,1312.25,Sell Dominant,1312.0,1312.1,20.5,3.0,-13.0,09:20,477167
7.5,41.0,1312.7,-185.0,1312.7,Buy Dominant,1312.05,1312.05,2.5,226.0,5.0,09:21,477167
1.0,-72.0,1312.35,-5.0,1312.7,Sell Dominant,1312.35,1312.7,13.0,-67.0,-12.0,09:22,477167
0.5,2.0,1312.05,0.0,1312.45,Sell Dominant,1312.05,1312.25,4.5,2.0,-4.0,09:23,477167
27.5,-11.0,1312.7,-18.0,1312.7,Buy Dominant,1312.5,1312.5,0.5,7.0,27.0,09:24,477167
1.0,1.0,1312.3,1.0,1312.4,Sell Dominant,1312.3,1312.4,13.0,0.0,-12.0,09:25,477167
12.0,0.0,1312.7,2.0,1312.7,Buy Dominant,1312.5,1312.5,0.0,-2.0,12.0,09:26,477167
22.5,6.0,1313.1,3.0,1313.1,Buy Dominant,1313.1,1313.1,0.5,3.0,22.0,09:27,477167
31.5,0.0,1313.6,-3.0,1313.6,Buy Dominant,1313.4,1313.55,1.5,3.0,30.0,09:28,477167
0.0,17.0,0.0,-23.0,0.0,Neutral,0.0,0.0,0.0,40.0,0.0,05:30,467733
54.0,32.0,1281.95,-17.0,1281.95,Buy Dominant,1275.65,1279.35,21.0,49.0,33.0,09:00,467733
63.5,-16.0,1279.0,-159.0,1281.9,Buy Dominant,1277.5,1281.6,48.5,143.0,15.0,09:01,467733
26.0,-2.0,1280.65,-29.0,1282.0,Buy Dominant,1279.8,1279.8,23.0,27.0,3.0,09:02,467733
37.0,17.0,1281.95,5.0,1281.95,Buy Dominant,1280.0,1280.1,23.0,12.0,14.0,09:03,467733
46.0,13.0,1282.3,33.0,1283.05,Buy Dominant,1281.6,1281.6,36.0,-20.0,10.0,09:04,467733
17.0,-7.0,1281.55,-44.0,1282.55,Sell Dominant,1280.2,1282.55,38.0,37.0,-21.0,09:05,467733
6.5,14.0,1280.55,-2.0,1281.05,Sell Dominant,1280.55,1281.05,9.5,16.0,-3.0,09:06,467733
12.0,2.0,1281.1,-18.0,1281.8,Sell Dominant,1280.55,1281.05,14.0,20.0,-2.0,09:07,467733
3.5,-2.0,1281.1,-11.0,1281.1,Buy Dominant,1281.0,1281.1,2.5,9.0,1.0,09:08,467733
10.0,10.0,1281.55,20.0,1281.6,Sell Dominant,1281.0,1281.1,13.0,-10.0,-3.0,09:09,467733
14.5,-11.0,1281.0,-29.0,1281.75,Buy Dominant,1280.8,1281.55,13.5,18.0,1.0,09:10,467733
17.0,11.0,1281.8,9.0,1282.2,Buy Dominant,1281.4,1281.4,13.0,2.0,4.0,09:11,467733
9.0,-9.0,1281.0,-21.0,1281.8,Sell Dominant,1280.8,1281.75,10.0,12.0,-1.0,09:12,467733
11.5,-2.0,1281.5,-1.0,1281.5,Buy Dominant,1280.8,1281.1,8.5,-1.0,3.0,09:13,467733
6.0,45.0,1281.6,34.0,1281.6,Buy Dominant,1281.2,1281.5,5.0,11.0,1.0,09:14,467733
5.5,3.0,1281.75,-3.0,1282.0,Buy Dominant,1281.6,1282.0,4.5,6.0,1.0,09:15,467733
2.0,-3.0,1281.7,-1.0,1281.7,Sell Dominant,1281.7,1281.7,7.0,-2.0,-5.0,09:16,467733
1.0,5.0,1280.85,-12.0,1281.75,Sell Dominant,1280.85,1281.75,9.0,17.0,-8.0,09:17,467733
2.0,2.0,1280.4,-3.0,1280.75,Sell Dominant,1280.3,1280.75,34.0,5.0,-32.0,09:18,467733
5.0,-8.0,1281.1,-7.0,1281.1,Sell Dominant,1280.55,1280.95,32.0,-1.0,-27.0,09:19,467733
0.5,5.0,1281.0,0.0,1281.3,Sell Dominant,1281.0,1281.3,9.5,5.0,-9.0,09:20,467733
10.0,-3.0,1281.6,-9.0,1281.6,Buy Dominant,1281.1,1281.1,1.0,6.0,9.0,09:21,467733
0.0,-1.0,1281.35,-14.0,1281.4,Sell Dominant,1281.35,1281.4,5.0,13.0,-5.0,09:22,467733
1.0,-3.0,1281.4,-2.0,1281.4,Buy Dominant,1281.4,1281.4,0.0,-1.0,1.0,09:23,467733
17.0,-5.0,1281.4,-8.0,1281.75,Buy Dominant,1281.4,1281.6,0.0,3.0,17.0,09:24,467733
12.0,1.0,1281.55,-2.0,1281.55,Buy Dominant,1281.55,1281.55,4.0,3.0,8.0,09:25,467733
9.0,-2.0,1281.75,-2.0,1281.75,Buy Dominant,1281.75,1281.75,0.0,0.0,9.0,09:26,467733
10.5,3.0,1282.2,2.0,1282.25,Buy Dominant,1282.0,1282.0,1.5,1.0,9.0,09:27,467733
13.5,-3.0,1282.6,-1.0,1282.6,Buy Dominant,1282.55,1282.55,1.5,-2.0,12.0,09:28,467733
1.5,41.0,0.0,-13.0,0.0,Neutral,0.0,0.0,1.5,54.0,0.0,05:30,487657
3.5,9.0,1338.4,17.0,1338.4,Buy Dominant,1333.15,1333.35,2.5,-8.0,1.0,09:00,487657
4.5,2.0,1335.1,-20.0,1337.0,Sell Dominant,1333.3,1337.0,11.5,22.0,-7.0,09:01,487657
4.0,7.0,1336.9,-14.0,1337.0,Neutral,1335.0,1335.0,4.0,21.0,0.0,09:02,487657
3.5,5.0,1336.95,3.0,1337.0,Buy Dominant,1336.9,1336.9,2.5,2.0,1.0,09:03,487657
6.5,-1.0,1341.65,-5.0,1341.7,Buy Dominant,1338.0,1338.0,1.5,4.0,5.0,09:04,487657
4.0,4.0,1337.7,-22.0,1340.0,Sell Dominant,1337.6,1339.15,6.0,26.0,-2.0,09:05,487657
1.0,8.0,1337.65,8.0,1337.65,Neutral,1337.65,1337.65,1.0,0.0,0.0,09:06,487657
4.5,0.0,1337.7,-2.0,1337.7,Buy Dominant,1337.2,1337.65,1.5,2.0,3.0,09:07,487657
1.5,4.0,1338.9,1.0,1338.9,Neutral,1337.7,1337.7,1.5,3.0,0.0,09:08,487657
0.5,4.0,1338.25,-1.0,1338.25,Neutral,1337.95,1337.95,0.5,5.0,0.0,09:09,487657
1.0,-3.0,1339.5,-1.0,1339.5,Buy Dominant,1339.5,1339.5,0.0,-2.0,1.0,09:10,487657
1.5,4.0,1339.5,1.0,1339.5,Neutral,1339.5,1339.5,1.5,3.0,0.0,09:11,487657
4.0,-3.0,1338.7,-22.0,1339.9,Neutral,1338.7,1339.9,4.0,19.0,0.0,09:12,487657
0.0,5.0,1338.75,1.0,1338.75,Neutral,1338.75,1338.75,0.0,4.0,0.0,09:13,487657
1.5,4.0,1339.0,8.0,1339.0,Neutral,1339.0,1339.0,1.5,-4.0,0.0,09:14,487657
2.0,4.0,1339.0,4.0,1339.0,Neutral,1339.0,1339.0,2.0,0.0,0.0,09:15,487657
1.5,0.0,1339.0,2.0,1339.0,Neutral,1339.0,1339.0,1.5,-2.0,0.0,09:16,487657
1.0,1.0,1338.75,0.0,1338.75,Sell Dominant,1338.75,1338.75,3.0,1.0,-2.0,09:17,487657
