buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
0.5,-2.0,1250.7,-2.0,1250.7,Neutral,1250.7,1250.7,0.5,0.0,0.0,17:57,477167
16.5,18.0,1251.5,27.0,1251.5,Buy Dominant,1250.5,1250.55,5.5,-9.0,11.0,17:58,477167
7.5,9.0,1251.95,2.0,1252.0,Buy Dominant,1251.8,1251.8,4.5,7.0,3.0,17:59,477167
7.0,-16.0,1251.7,-26.0,1252.0,Neutral,1251.4,1251.95,7.0,10.0,0.0,18:00,477167
1.0,3.0,1250.95,2.0,1251.7,Sell Dominant,1250.95,1251.7,8.0,1.0,-7.0,18:01,477167
1.0,-2.0,1250.85,-2.0,1251.15,Neutral,1250.85,1251.15,1.0,0.0,0.0,18:02,477167
1.5,0.0,1251.1,-3.0,1251.1,Buy Dominant,1250.85,1250.85,0.5,3.0,1.0,18:03,477167
0.0,5.0,1279.4,6.0,1279.4,Neutral,1279.4,1279.4,0.0,-1.0,0.0,17:55,487657
4.5,1.0,1280.65,1.0,1280.65,Buy Dominant,1280.0,1280.0,0.5,0.0,4.0,17:58,487657
0.5,-1.0,1280.65,-1.0,1280.65,Neutral,1280.65,1280.65,0.5,0.0,0.0,17:59,487657
1.0,-6.0,1280.65,-15.0,1280.65,Neutral,1280.65,1280.65,1.0,9.0,0.0,18:00,487657
0.0,2.0,1279.5,5.0,1279.5,Neutral,1279.5,1279.5,0.0,-3.0,0.0,18:02,487657
0.0,3.0,1279.45,6.0,1279.45,Sell Dominant,1279.45,1279.45,1.0,-3.0,-1.0,18:03,487657
0.5,17.0,5854.0,51.0,5854.0,Neutral,5852.0,5852.0,0.5,-34.0,0.0,17:57,467013
9.0,-40.0,5855.0,-42.0,5857.0,Sell Dominant,5854.0,5854.0,15.0,2.0,-6.0,17:58,467013
2.0,3.0,5856.0,-5.0,5856.0,Neutral,5855.0,5855.0,2.0,8.0,0.0,17:59,467013
12.5,-58.0,5857.0,-61.0,5857.0,Neutral,5855.0,5855.0,12.5,3.0,0.0,18:00,467013
8.0,-37.0,5859.0,-99.0,5859.0,Buy Dominant,5858.0,5859.0,4.0,62.0,4.0,18:01,467013
2.5,17.0,5854.0,6.0,5856.0,Neutral,5854.0,5856.0,2.5,11.0,0.0,18:02,467013
18.5,16.0,5851.0,-3.0,5853.0,Neutral,5850.0,5853.0,18.5,19.0,0.0,18:03,467013
0.5,39.0,5851.0,35.0,5851.0,Neutral,5851.0,5851.0,0.5,4.0,0.0,18:04,467013
0.5,2.0,157821.0,5.0,157821.0,Neutral,157821.0,157821.0,0.5,-3.0,0.0,17:57,454818
0.5,-1.0,157820.0,-5.0,157820.0,Neutral,157820.0,157820.0,0.5,4.0,0.0,17:59,454818
1.0,0.0,157821.0,4.0,157821.0,Neutral,157821.0,157821.0,1.0,-4.0,0.0,18:00,454818
1.5,14.0,157798.0,16.0,157821.0,Neutral,157798.0,157821.0,1.5,-2.0,0.0,18:01,454818
1.0,-2.0,157821.0,-6.0,157821.0,Buy Dominant,157821.0,157821.0,0.0,4.0,1.0,18:02,454818
7.5,-64.0,294.6,-109.0,295.0,Sell Dominant,294.6,295.0,8.5,45.0,-1.0,17:57,467385
146.5,45.0,295.0,98.0,295.2,Buy Dominant,294.8,294.9,9.5,-53.0,137.0,17:58,467385
19.5,-28.0,295.0,-67.0,295.2,Sell Dominant,294.9,295.2,24.5,39.0,-5.0,17:59,467385
16.5,-7.0,295.0,14.0,295.1,Sell Dominant,294.8,295.0,20.5,-21.0,-4.0,18:00,467385
27.5,37.0,295.3,56.0,295.4,Buy Dominant,295.0,295.1,21.5,-19.0,6.0,18:01,467385
48.5,-21.0,295.1,-41.0,295.4,Sell Dominant,295.0,295.4,51.5,20.0,-3.0,18:02,467385
27.5,43.0,295.1,64.0,295.3,Buy Dominant,295.0,295.0,17.5,-21.0,10.0,18:03,467385
1.0,0.0,257242.0,-3.0,257242.0,Neutral,257242.0,257242.0,1.0,3.0,0.0,17:57,451666
3.5,-1.0,257181.0,1.0,257181.0,Neutral,256952.0,256952.0,3.5,-2.0,0.0,17:58,451666
3.0,9.0,257003.0,15.0,257123.0,Sell Dominant,256955.0,256955.0,4.0,-6.0,-1.0,17:59,451666
13.5,3.0,257173.0,-2.0,257237.0,Neutral,257126.0,257126.0,13.5,5.0,0.0,18:00,451666
5.0,5.0,257055.0,8.0,257237.0,Buy Dominant,257055.0,257126.0,4.0,-3.0,1.0,18:01,451666
0.5,-4.0,257140.0,-1.0,257140.0,Neutral,257127.0,257127.0,0.5,-3.0,0.0,18:02,451666
0.5,-1.0,257125.0,-6.0,257125.0,Sell Dominant,257125.0,257125.0,1.5,5.0,-1.0,18:03,451666
0.0,-1.0,264754.0,6.0,264754.0,Neutral,264754.0,264754.0,0.0,-7.0,0.0,17:54,457532
0.5,3.0,265227.0,0.0,265227.0,Neutral,265227.0,265227.0,0.5,3.0,0.0,17:58,457532
2.0,11.0,270509.0,7.0,270509.0,Buy Dominant,270350.0,270350.0,0.0,4.0,2.0,17:57,457533
12.0,10.0,270752.0,17.0,270752.0,Buy Dominant,270551.0,270551.0,2.0,-7.0,10.0,17:58,457533
1.0,-6.0,270894.0,-18.0,270894.0,Buy Dominant,270894.0,270894.0,0.0,12.0,1.0,17:59,457533
3.5,3.0,270761.0,30.0,270761.0,Sell Dominant,270545.0,270680.0,12.5,-27.0,-9.0,18:00,457533
1.0,20.0,270777.0,24.0,270777.0,Neutral,270636.0,270636.0,1.0,-4.0,0.0,18:01,457533
8.0,1.0,270748.0,-2.0,270874.0,Buy Dominant,270748.0,270837.0,4.0,3.0,4.0,18:02,457533
7.0,15.0,270554.0,12.0,270600.0,Sell Dominant,270513.0,270529.0,8.0,3.0,-1.0,18:03,457533
4.0,1.0,263882.0,29.0,263997.0,Sell Dominant,263882.0,263997.0,12.0,-28.0,-8.0,17:57,451669
10.5,11.0,264026.0,-20.0,264197.0,Neutral,263979.0,264111.0,10.5,31.0,0.0,17:58,451669
4.0,-7.0,264131.0,9.0,264234.0,Neutral,264026.0,264026.0,4.0,-16.0,0.0,17:59,451669
25.5,-4.0,263998.0,-21.0,264244.0,Sell Dominant,263900.0,264190.0,51.5,17.0,-26.0,18:00,451669
29.0,24.0,264161.0,45.0,264300.0,Buy Dominant,263880.0,263984.0,26.0,-21.0,3.0,18:01,451669
17.0,-21.0,263980.0,-56.0,264266.0,Sell Dominant,263980.0,264163.0,20.0,35.0,-3.0,18:02,451669
10.0,8.0,264000.0,29.0,264039.0,Sell Dominant,263820.0,263820.0,17.0,-21.0,-7.0,18:03,451669
0.0,0.0,263870.0,-2.0,263870.0,Neutral,263870.0,263870.0,0.0,2.0,0.0,18:04,451669
0.0,0.0,1146.8,0.0,1146.8,Neutral,1146.8,1146.8,0.0,0.0,0.0,15:29,59188
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49235
0.0,0.0,5807.0,0.0,5807.0,Neutral,5807.0,5807.0,0.0,0.0,0.0,15:29,59189
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49236
0.0,0.0,344.9,0.0,344.9,Neutral,344.9,344.9,0.0,0.0,0.0,15:29,59190
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49237
0.0,0.0,1024.0,0.0,1024.0,Neutral,1024.0,1024.0,0.0,0.0,0.0,15:29,59193
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49239
0.0,0.0,2210.0,0.0,2210.0,Neutral,2210.0,2210.0,0.0,0.0,0.0,15:29,59194
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49240
0.0,0.0,1000.25,0.0,1000.25,Neutral,1000.25,1000.25,0.0,0.0,0.0,15:29,59201
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49241
0.0,0.0,1547.0,0.0,1547.0,Neutral,1547.0,1547.0,0.0,0.0,0.0,15:29,59202
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49242
0.0,0.0,5804.0,0.0,5804.0,Neutral,5804.0,5804.0,0.0,0.0,0.0,15:29,59203
0.0,0.0,0.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,00:00,49259
