buy_initiated,buy_volume,close,delta,high,inference,low,open,sell_initiated,sell_volume,tick_delta,timestamp,security_id
20.5,11.0,1213.4,41.0,1213.95,Sell Dominant,1212.6,1213.05,32.5,-30.0,-12.0,23:21,477167
21.0,-13.0,1214.1,-17.0,1214.4,Buy Dominant,1213.45,1213.65,16.0,4.0,5.0,23:22,477167
27.5,-41.0,1212.2,-44.0,1214.1,Sell Dominant,1212.2,1214.1,34.5,3.0,-7.0,23:23,477167
17.0,0.0,1212.95,-6.0,1213.0,Sell Dominant,1212.2,1212.2,18.0,6.0,-1.0,23:24,477167
20.5,-5.0,1212.0,-4.0,1212.5,Sell Dominant,1211.65,1212.5,23.5,-1.0,-3.0,23:25,477167
20.0,-13.0,1210.55,-59.0,1211.9,Sell Dominant,1210.55,1211.9,30.0,46.0,-10.0,23:26,477167
35.5,-35.0,1209.0,-40.0,1210.55,Sell Dominant,1209.0,1210.5,74.5,5.0,-39.0,23:27,477167
28.5,-3.0,1209.05,-13.0,1209.65,Sell Dominant,1208.55,1209.1,47.5,10.0,-19.0,23:28,477167
13.0,18.0,1209.0,35.0,1209.55,Sell Dominant,1208.7,1209.05,31.0,-17.0,-18.0,23:29,477167
33.0,-15.0,1207.75,-41.0,1209.0,Sell Dominant,1207.2,1209.0,40.0,26.0,-7.0,23:30,477167
31.5,37.0,1209.0,136.0,1209.0,Sell Dominant,1207.55,1207.55,34.5,-99.0,-3.0,23:31,477167
33.5,-65.0,1208.8,-92.0,1210.75,Sell Dominant,1208.75,1209.9,41.5,27.0,-8.0,23:32,477167
33.5,-19.0,1206.05,-67.0,1208.0,Buy Dominant,1206.05,1208.0,28.5,48.0,5.0,23:33,477167
46.0,6.0,1207.0,71.0,1207.5,Buy Dominant,1205.5,1206.05,44.0,-65.0,2.0,23:34,477167
18.0,-6.0,1207.45,-30.0,1207.55,Sell Dominant,1206.5,1207.55,20.0,24.0,-2.0,23:35,477167
23.5,-3.0,1206.2,-14.0,1206.95,Sell Dominant,1206.1,1206.95,27.5,11.0,-4.0,23:36,477167
61.5,-22.0,1205.55,-25.0,1207.35,Buy Dominant,1204.85,1206.2,47.5,3.0,14.0,23:37,477167
23.5,-12.0,1204.0,-46.0,1205.85,Sell Dominant,1204.0,1205.85,29.5,34.0,-6.0,23:38,477167
101.0,-25.0,1204.65,36.0,1205.05,Buy Dominant,1204.0,1204.0,20.0,-61.0,81.0,23:39,477167
41.0,36.0,1204.1,45.0,1204.9,Buy Dominant,1203.0,1204.75,39.0,-9.0,2.0,23:40,477167
32.5,1.0,1204.35,-3.0,1204.9,Buy Dominant,1204.0,1204.15,23.5,4.0,9.0,23:41,477167
27.0,6.0,1205.1,20.0,1205.85,Sell Dominant,1204.35,1204.85,35.0,-14.0,-8.0,23:42,477167
19.0,7.0,1205.65,6.0,1206.25,Buy Dominant,1205.0,1205.25,18.0,1.0,1.0,23:43,477167
10.0,-15.0,1206.45,5.0,1206.45,Sell Dominant,1205.65,1205.85,13.0,-20.0,-3.0,23:44,477167
26.0,12.0,1206.75,0.0,1206.8,Sell Dominant,1205.8,1206.45,27.0,12.0,-1.0,23:45,477167
6.5,-23.0,1205.7,-39.0,1206.3,Sell Dominant,1205.6,1206.3,10.5,16.0,-4.0,23:46,477167
12.0,-1.0,1204.6,-22.0,1205.4,Sell Dominant,1204.6,1205.4,15.0,21.0,-3.0,23:47,477167
20.5,-5.0,1203.85,-11.0,1204.75,Sell Dominant,1203.6,1204.4,26.5,6.0,-6.0,23:48,477167
31.0,-21.0,1203.0,-26.0,1204.35,Sell Dominant,1203.0,1203.5,47.0,5.0,-16.0,23:49,477167
62.5,0.0,1203.5,31.0,1204.0,Sell Dominant,1203.0,1203.0,69.5,-31.0,-7.0,23:50,477167
9.5,4.0,1204.0,1.0,1204.45,Sell Dominant,1203.6,1204.45,11.5,3.0,-2.0,23:51,477167
11.5,2.0,1204.4,7.0,1204.4,Neutral,1203.55,1204.0,11.5,-5.0,0.0,23:52,477167
25.5,21.0,1204.75,69.0,1205.0,Buy Dominant,1203.7,1203.7,18.5,-48.0,7.0,23:53,477167
50.5,7.0,1205.5,33.0,1206.25,Buy Dominant,1204.7,1205.0,22.5,-26.0,28.0,23:54,477167
0.0,0.0,1205.5,0.0,1205.5,Neutral,1205.5,1205.5,0.0,0.0,0.0,23:54,477167
1.5,4.0,1244.0,7.0,1245.15,Sell Dominant,1244.0,1245.15,5.5,-3.0,-4.0,23:21,487657
6.5,-15.0,1244.05,-18.0,1245.0,Sell Dominant,1244.05,1245.0,21.5,3.0,-15.0,23:22,487657
